timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 17615107816
17615107816    842.14      514.409     842.14      514.409 

17615116368    843.305     514.048     843.305     514.048 

17615124629    844.056     513.921     844.056     513.921 

17615133078    842.746     513.374     842.746     513.374 

17615141330    773.715     514.677     773.715     514.677 

17615149698    657.401     515.048     657.401     515.048 

17615158008    563.489     513.971     563.489     513.971 

17615166277    478.957     512.34      478.957     512.34  

17615174672    399.916     510.858     399.916     510.858 

17615191486    394.631     503.437     394.631     503.437 

17615199609    389.382     501.358     389.382     501.358 

17615207970    386.784     498.852     386.784     498.852 

17615216444    383.887     498.611     383.887     498.611 

17615224761    380.834     496.806     380.834     496.806 

17615232980    381.345     495.28      381.345     495.28  

17615241414    381.314     493.419     381.314     493.419 

17615249766    381.35      492.46      381.35      492.46  

17615258005    380.237     491.485     380.237     491.485 

17615266429    378.242     489.632     378.242     489.632 

17615274750    377.333     489.509     377.333     489.509 

17615291384    375.323     491.508     375.323     491.508 

17615299755    374.951     491.625     374.951     491.625 

17615308111    374.83      490.865     374.83      490.865 

17615316571    375.805     491.834     375.805     491.834 

17615324809    375.883     491.993     375.883     491.993 

17615333086    376.013     492.064     376.013     492.064 

17615341549    376.11      492.41      376.11      492.41  

17615349880    375.961     493.09      375.961     493.09  

17615358107    376.712     493.635     376.712     493.635 

17615366504    376.981     494.426     376.981     494.426 

17615374901    377.822     493.932     377.822     493.932 

17615383216    378.228     493.917     378.228     493.917 

17615391544    378.514     494.989     378.514     494.989 

17615399860    378.597     495.474     378.597     495.474 

17615408293    378.84      494.875     378.84      494.875 

17615416507    379.269     494.786     379.269     494.786 

17615424866    379.305     494.653     379.305     494.653 

17615433297    379.226     493.999     379.226     493.999 

17615441674    379.596     493.065     379.596     493.065 

17615449900    379.76      492.789     379.76      492.789 

17615458260    379.996     492.126     379.996     492.126 

17615466650    379.676     492.234     379.676     492.234 

17615475065    379.941     492.009     379.941     492.009 

17615483305    380.046     491.208     380.046     491.208 

17615500055    380.302     490.257     380.302     490.257 

17615508291    380.024     489.619     380.024     489.619 

17615516638    380.252     489.063     380.252     489.063 

17615525088    380.244     489.209     380.244     489.209 

17615533446    380.257     489.53      380.257     489.53  

17615541670    380.12      489.787     380.12      489.787 

17615550061    380.555     489.796     380.555     489.796 

17615558431    380.709     489.449     380.709     489.449 

17615566813    380.743     489.823     380.743     489.823 

17615575024    380.138     490.046     380.138     490.046 

17615583388    379.974     491.058     379.974     491.058 

17615591802    379.77      491.699     379.77      491.699 

17615600151    379.767     492.395     379.767     492.395 

17615608442    379.761     492.589     379.761     492.589 

17615616817    380.053     492.698     380.053     492.698 

17615625135    380.403     492.774     380.403     492.774 

17615633454    380.661     492.62      380.661     492.62  

17615641787    380.898     493.193     380.898     493.193 

17615650181    381.686     493.389     381.686     493.389 

17615658555    381.507     493.361     381.507     493.361 

17615666778    382.81      493.607     382.81      493.607 

17615675162    383.587     493.985     383.587     493.985 

17615683557    383.886     494.16      383.886     494.16  

17615691934    384.431     493.431     384.431     493.431 

17615700189    385.088     493.251     385.088     493.251 

17615708556    385.684     493.131     385.684     493.131 

17615716896    385.74      492.644     385.74      492.644 

17615725300    385.79      492.571     385.79      492.571 

17615733552    384.993     492.497     384.993     492.497 

17615741936    384.336     492.294     384.336     492.294 

17615750329    384.637     491.43      384.637     491.43  

17615758561    383.613     491.154     383.613     491.154 

17615766910    383.014     490.943     383.014     490.943 

17615775308    382.875     490.629     382.875     490.629 

17615783682    382.161     491.216     382.161     491.216 

17615791912    381.348     491.584     381.348     491.584 

17615800283    380.376     492.063     380.376     492.063 

17615808709    380.113     492.723     380.113     492.723 

17615817028    379.846     493.535     379.846     493.535 

17615825289    380.214     493.448     380.214     493.448 

17615833664    381.298     493.892     381.298     493.892 

17615842071    381.499     494.987     381.499     494.987 

17615850286    382.045     496.337     382.045     496.337 

17615858636    382.232     497.013     382.232     497.013 

17615867069    382.886     497.901     382.886     497.901 

17615875443    383.998     498.426     383.998     498.426 

17615883650    384.621     499.246     384.621     499.246 

17615892048    386.112     500.121     386.112     500.121 

17615900444    386.564     500.684     386.564     500.684 

17615908808    387.134     500.687     387.134     500.687 

17615917023    387.741     501.238     387.741     501.238 

17615925438    387.935     501.905     387.935     501.905 

17615933817    388.205     502.321     388.205     502.321 

17615942162    388.459     502.493     388.459     502.493 

17615950386    388.634     502.065     388.634     502.065 

17615958823    387.985     500.715     387.985     500.715 

17615967148    387.754     500.698     387.754     500.698 

17615975425    388.002     500.395     388.002     500.395 

17615983791    387.218     499.787     387.218     499.787 

17615992178    387.325     498.94      387.325     498.94  

17616000468    387.589     498.717     387.589     498.717 

17616008774    387.597     498.803     387.597     498.803 

17616017145    387.451     496.895     387.451     496.895 

17616025555    387.189     496.034     387.189     496.034 

17616033951    387.319     496.444     387.319     496.444 

17616042167    387.248     496.853     387.248     496.853 

17616050512    387.996     498.028     387.996     498.028 

17616058924    388.127     497.41      388.127     497.41  

17616067304    387.972     497.102     387.972     497.102 

17616075549    388.554     497.255     388.554     497.255 

17616083922    388.786     498.072     388.786     498.072 

17616092272    388.837     498.711     388.837     498.711 

17616100525    389.402     498.937     389.402     498.937 

17616108898    389.325     499.905     389.325     499.905 

17616117315    389.955     501.133     389.955     501.133 

17616125694    390.154     501.316     390.154     501.316 

17616133881    390.965     501.673     390.965     501.673 

17616142275    390.906     502.052     390.906     502.052 

17616150678    391.561     502.358     391.561     502.358 

17616159072    391.561     503.105     391.561     503.105 

17616167300    391.191     504.34      391.191     504.34  

17616175588    391.501     505.267     391.501     505.267 

17616184078    391.198     505.819     391.198     505.819 

17616192455    390.951     506.138     390.951     506.138 

17616200646    391.462     507.044     391.462     507.044 

17616208987    391.828     507.358     391.828     507.358 

17616217425    392.396     507.544     392.396     507.544 

17616225659    392.351     506.898     392.351     506.898 

17616234033    393.547     506.697     393.547     506.697 

17616242438    393.048     507.241     393.048     507.241 

17616250816    393.009     506.891     393.009     506.891 

17616259011    393.137     506.836     393.137     506.836 

17616267410    393.043     506.703     393.043     506.703 

17616275840    392.994     506.83      392.994     506.83  

17616284195    392.532     505.593     392.532     505.593 

17616292400    392.223     505.268     392.223     505.268 

17616300799    391.428     504.834     391.428     504.834 

17616309168    390.852     505.26      390.852     505.26  

17616317411    390.41      505.984     390.41      505.984 

17616325785    389.261     506.237     389.261     506.237 

17616334196    389.216     506.219     389.216     506.219 

17616342561    389.197     506.038     389.197     506.038 

17616350764    388.479     505.552     388.479     505.552 

17616359173    387.876     504.742     387.876     504.742 

17616367542    387.656     503.849     387.656     503.849 

17616375923    388.115     504.842     388.115     504.842 

17616384163    387.128     503.78      387.128     503.78  

17616392572    386.39      503.716     386.39      503.716 

17616400906    385.337     502.656     385.337     502.656 

17616409277    385.098     502.153     385.098     502.153 

17616417551    384.565     501.158     384.565     501.158 

17616425904    384.06      501.073     384.06      501.073 

17616434301    383.601     500.677     383.601     500.677 

17616442532    384.151     499.602     384.151     499.602 

17616450904    384.528     499.59      384.528     499.59  

17616459298    384.565     499.03      384.565     499.03  

