timeStamp      action  positionX     positionY     

start time: 17386778018

17386894876    move    832.00        509.00        

17386895256    move    832.00        508.00        

17386903017    move    832.00        506.00        

17386903419    move    832.00        505.00        

17386903624    move    832.00        503.00        

17386911598    move    832.00        502.00        

17386911802    move    832.00        500.00        

17386911995    move    832.00        499.00        

17386912190    move    832.00        497.00        

17386912419    move    832.00        496.00        

17386912587    move    833.00        494.00        

17386912800    move    833.00        493.00        

17386928021    move    833.00        490.00        

17386928198    move    833.00        488.00        

17386928274    move    833.00        487.00        

17386928374    move    833.00        485.00        

17386929583    move    833.00        491.00        

17386936194    move    833.00        484.00        

17386936310    move    833.00        482.00        

17386936489    move    833.00        481.00        

17386936588    move    833.00        479.00        

17386936688    move    833.00        478.00        

17386936785    move    833.00        476.00        

17386936890    move    833.00        475.00        

17386944571    move    835.00        475.00        

17386944666    move    835.00        473.00        

17386944756    move    835.00        472.00        

17386944868    move    835.00        470.00        

17386944974    move    835.00        469.00        

17386945075    move    835.00        467.00        

17386945170    move    835.00        466.00        

17386945264    move    835.00        464.00        

17386952773    move    835.00        463.00        

17386952863    move    835.00        461.00        

17386952966    move    835.00        460.00        

17386953065    move    835.00        458.00        

17386953167    move    835.00        457.00        

17386953267    move    835.00        454.00        

17386953367    move    835.00        452.00        

17386953477    move    835.00        451.00        

17386961209    move    836.00        449.00        

17386961304    move    836.00        448.00        

17386961402    move    836.00        446.00        

17386961491    move    836.00        443.00        

17386961604    move    836.00        442.00        

17386961704    move    836.00        440.00        

17386961807    move    836.00        437.00        

17386961918    move    836.00        436.00        

17386969549    move    836.00        434.00        

17386969866    move    836.00        428.00        

17386969949    move    836.00        425.00        

17386970046    move    836.00        424.00        

17386970143    move    836.00        421.00        

17386970255    move    836.00        419.00        

17386977938    move    836.00        413.00        

17386977999    move    836.00        410.00        

17386978104    move    836.00        409.00        

17386978204    move    836.00        406.00        

17386978301    move    836.00        403.00        

17386978498    move    836.00        401.00        

17386978682    move    836.00        418.00        

17386978768    move    836.00        415.00        

17386986322    move    836.00        398.00        

17386986418    move    836.00        397.00        

17386986523    move    836.00        394.00        

17386986610    move    836.00        391.00        

17386986722    move    836.00        389.00        

17386986824    move    836.00        386.00        

17386986916    move    836.00        383.00        

17386987018    move    836.00        382.00        

17386994575    move    836.00        379.00        

17386994635    move    836.00        376.00        

17386994737    move    836.00        374.00        

17386994836    move    836.00        371.00        

17386994932    move    836.00        368.00        

17386995039    move    836.00        367.00        

17386995137    move    836.00        364.00        

17386995230    move    836.00        361.00        

17387002830    move    836.00        358.00        

17387002948    move    836.00        356.00        

17387003040    move    836.00        353.00        

17387003133    move    836.00        350.00        

17387003234    move    836.00        347.00        

17387003342    move    835.00        346.00        

17387003537    move    835.00        343.00        

17387003641    move    835.00        340.00        

17387011304    move    835.00        337.00        

17387011405    move    835.00        335.00        

17387011508    move    835.00        332.00        

