Direction,Sample,Sep,Mouse Speed,Eye Speed,Mouse Angle,Eye Angle,Mouse I-Angle,Eye I-Angle,Mouse Region,Eye Region
1,0,0,0.0,112.81006119065424,0.0,2.4495190583531783,0.0,0.0,0,0
1,0,0,0.0,1527.8417027916532,0.0,1.7177798003775033,0.0,0.0,0,0
1,0,0,771.124496558439,485.3480993973989,0.5087629603643923,2.2617755719967985,0.002862103966640061,0.0,0,0
1,0,0,633.7709370755998,340.2591803505,0.22959466210344878,2.112870448351036,0.0,0.0005685508583140766,0,0
1,0,0,1752.3597116571748,347.9714109277935,0.17559513746391456,1.9823408743018198,0.0,0.00027487296471084984,0,0
1,0,0,955.8325699948226,394.01152062767267,0.17922814409448962,1.99552175598873,0.0,0.0006341142079809853,0,0
1,0,0,1316.0153344395492,245.1822400146714,0.12925108934246865,2.1254441450578447,0.01091432572304642,0.0,0,0
1,0,0,912.0831185311496,302.40518382979315,0.18691696651131853,2.1060567775150325,0.0,0.001088146277845943,0,0
1,0,0,849.8715546443265,180.55597336965806,0.3345732899883985,2.2164011964901866,0.0,0.0015529126459540086,0,0
1,0,0,898.545853714704,41.23881815060432,0.41728790562626644,1.981260471375134,0.0,0.00023593667629152228,0,0
1,0,0,454.8719176442423,110.82585240664142,0.33148730318607483,1.8657710710570614,0.0,0.0002737862450235199,0,2
1,0,0,695.1484431571325,138.11566901264132,0.3573564367613585,1.9686219410849048,0.00916188237982544,0.0,0,2
1,0,0,587.1990604815032,195.8390308063278,0.34303123275138525,1.9919150337721443,0.0,0.0006709127091852651,0,2
1,0,0,629.8173529676394,156.0160628896914,0.2793852348160684,2.029254380031136,0.0,0.0004603520692669046,0,2
1,0,0,1098.152075128749,91.47628873684337,0.16078816586509295,2.0593718966392514,0.0,8.685600270874894e-05,0,1
1,0,0,875.6425918523978,142.25682777003084,0.24258813610315505,2.071949763401607,0.011318023333695084,0.0,0,1
1,0,0,639.1915748462897,183.82062456872256,0.2959944170332547,1.9598686135529775,0.0,0.00027444453102778077,0,1
1,0,0,637.4066654525587,140.01870885806986,0.30175984624344904,1.9540033703347452,0.0,0.0007949359222925523,0,1
1,0,0,826.2739962452741,118.61772896095889,0.33641768859340765,1.6895117049251422,0.0,0.0011733856098463053,0,1
1,0,0,651.4976010967375,323.64817688224184,0.4188088317924505,1.8153462291591471,0.0,0.0006940616611659078,0,1
1,0,0,460.27131782945736,104.79348003182739,0.5862537882339296,1.8581852669518029,0.0,0.0005655554304358571,0,1
1,0,0,432.08987469393634,248.28906048094277,0.6327748939032616,1.73303525485973,0.0,0.0003243787529318991,0,1
1,0,0,356.50623885918003,231.7868615184143,0.4929469412738614,1.6805110219355621,0.0,0.0011656344088274348,0,1
1,0,0,313.4304967873374,195.40407533339035,1.0598446867453786,1.3138150864254505,0.004769606584601862,0.0,0,1
1,0,0,0.0,137.4930332935763,0.0,1.167039147665754,0.0,0.0,0,0
1,0,0,0.0,217.12486743275127,0.0,1.905054292473315,0.0,0.0,0,0
1,0,0,0.0,221.28658257704475,0.0,1.8834018638001666,0.0,0.0,0,0
1,1,0,0.0,114.14558939831976,0.0,1.6450584569600548,0.0,0.0,0,0
1,1,0,479.5588058985733,2298.4859949572274,0.3253739173090759,2.2821479467252415,0.003345052810879321,0.0,0,0
1,1,0,1387.6176505474634,263.72192575581573,0.3210152913456602,2.085028086561744,0.0,0.0005147806225317,0,0
1,1,0,2882.844900076629,594.1842133537469,0.1429250549779195,2.0587625516475354,0.013247730661809542,0.0,0,0
1,1,0,1354.5982823955067,102.45178041423293,0.21744055436674384,2.0806766436092317,0.0,0.000237656651820373,0,0
1,1,0,1571.5948777648427,42.87793795831141,0.11123447031536501,1.93423025537645,0.0,0.00019660092049440572,0,0
1,1,0,1765.9191670073467,88.27677344547651,0.1971938924720714,1.933379511411868,0.013971014077192472,0.0,0,0
1,1,0,1820.903977663578,239.9622355275681,0.33251928851003487,2.129674405066372,0.0,0.0015788674518963138,0,0
1,1,0,1571.2501510817453,510.78579096561333,0.1798242094498508,2.03152695504453,0.0,0.0006499578151454721,0,2
1,1,0,1068.380747759492,452.0117260176702,0.25844534766118976,2.1063404179291987,0.0,0.0009581668617211495,0,2
1,1,0,938.334147148476,212.2231447106909,0.756952340352999,2.2055778307894904,0.006785523066364992,0.0,0,2
1,1,0,590.7861099121119,194.62817800444665,0.4836359105010019,2.0827319771266843,0.0,0.0010038539301077474,0,2
1,1,0,498.46660583334193,101.20954080620672,0.7233321778877418,2.0716891193783895,0.007823202004510437,0.0,0,1
1,1,0,912.6270295352062,114.231555434556,0.3893648597683896,1.83931112835929,0.0,0.0005352102461521664,0,1
1,1,0,773.3908683553303,138.1238320086331,0.49420468682125873,1.8059172608340317,0.0,0.000753670239051177,0,1
1,1,0,1122.0546159719602,119.43429710831857,0.37346964080121225,1.8564193213464473,0.0,0.0005415987317776025,0,1
1,1,0,818.0149724557439,113.6273404051509,0.22115281877851567,2.0573952907940463,0.0,0.00025321645243425294,0,1
1,1,0,545.9729440074414,113.22887277896139,0.4269829703314533,2.2723829684015007,0.0,0.0018626115710240014,0,1
1,1,0,343.63080306518674,121.14756810810077,0.5499221195904813,2.051088842501047,0.0,0.0021192667269149773,0,1
1,1,0,190.59871822361995,169.29917391908222,0.7303059218335157,1.8932431591209102,0.0,0.00100133374857444,0,1
1,1,0,492.5493398814909,238.39347676090082,0.5519576300400505,1.5710148104313029,0.009964801018804108,0.0,0,1
1,1,0,396.5017869451101,150.43618386719172,0.8686596415502281,1.8074376572014461,0.0,0.000823193725347784,0,1
1,1,0,181.62005085361423,202.43208685881433,1.4494741039441537,2.3587282956731404,0.0012441086825020768,0.0,0,1
1,1,0,115.88712619290948,166.66480002194723,2.0966599061921123,2.003610282513669,0.0029556139464780454,0.0,0,1
1,1,0,123.37555518999835,164.46180857033292,1.6830595443520477,0.9167421982266803,0.0015681787110957187,0.0,0,1
1,1,0,0.0,232.000043635191,0.0,1.7552103593808792,0.0,0.0,0,0
1,10,0,0.0,107.48251237305456,0.0,2.521975695066021,0.0,0.0,0,0
1,10,0,1148.244394754336,3826.778983437125,0.16701121268175606,2.3621744751048133,0.007959427377294688,0.0,0,0
1,10,0,2278.9692046981827,1274.557168800682,0.15715833065510948,2.1505992610693334,0.0,0.004879679381790347,0,0
1,10,0,2101.277940579564,349.36205403683465,0.23513953212232716,2.1042017237265305,0.0,0.00041367820899904984,0,0
1,10,0,2353.490442870418,542.6221862037289,0.19642789481634176,1.9877448038691417,0.0,0.0005904459419300791,0,0
1,10,0,3019.2505808547007,256.6325553850228,0.4059318974280142,2.068054139254126,0.0,0.00017909475618380888,0,0
1,10,0,2515.4312815904395,158.2250049763112,0.2147060317448665,2.0983791277037582,0.0,0.0002162098629738427,0,2
1,10,0,4586.889569277665,20.895777377619087,0.2421097722419443,1.9599172215089695,0.0,7.91598029390903e-05,0,2
1,10,0,1567.6614147760404,476.00841228605407,0.2627680035248903,2.077709533582984,0.0,5.826306201359145e-05,0,1
1,10,0,3214.9900453003793,632.7146296583654,0.27914415747635013,2.119906600982549,0.0,0.001871451037587509,0,1
1,10,0,1190.8011230948864,473.3885093570986,0.42514813825577835,2.0886433264481705,0.0,0.0016209932572733927,0,1
1,10,0,567.683961975778,422.5788886431334,0.5853720092212845,2.1853241060345785,0.0,0.004348105514970347,0,1
1,10,0,100.27676386827645,200.9749168944368,1.4257669680997858,1.5254282341985272,0.0005081361318671103,0.0,0,1
1,10,0,467.3854566529174,193.20726684773237,0.8360027052269553,1.7407596368523304,0.0,0.0016253289544644637,0,1
1,10,0,670.8287313082794,654.2511460692194,0.6070433489958409,2.0248762855553384,0.0,0.0005298593390187132,0,1
