timeStamp      action  positionX     positionY     

start time: 154102731468

154102765267   move    824.00        524.00        

154102765577   move    822.00        524.00        

154102765746   move    821.00        524.00        

154102765942   move    819.00        524.00        

154102766165   move    818.00        524.00        

154102766389   move    816.00        524.00        

154102766596   move    815.00        524.00        

154102766680   move    813.00        524.00        

154102766869   move    812.00        524.00        

154102766967   move    810.00        524.00        

154102767073   move    809.00        524.00        

154102767265   move    807.00        524.00        

154102767364   move    806.00        524.00        

154102767465   move    804.00        524.00        

154102767801   move    800.00        524.00        

154102767979   move    798.00        524.00        

154102768064   move    797.00        524.00        

154102768167   move    795.00        524.00        

154102768267   move    794.00        524.00        

154102768405   move    792.00        524.00        

154102768461   move    791.00        524.00        

154102768665   move    789.00        524.00        

154102768777   move    788.00        524.00        

154102768878   move    786.00        524.00        

154102768965   move    785.00        524.00        

154102769066   move    783.00        524.00        

154102769164   move    782.00        524.00        

154102769263   move    779.00        524.00        

154102814386   move    777.00        524.00        

154102814606   move    774.00        524.00        

154102814653   move    771.00        524.00        

154102814740   move    770.00        524.00        

154102814840   move    768.00        524.00        

154102814940   move    767.00        524.00        

154102815043   move    764.00        524.00        

154102815138   move    762.00        524.00        

154102815238   move    759.00        524.00        

154102815337   move    758.00        524.00        

154102815437   move    755.00        524.00        

154102815539   move    753.00        524.00        

154102815640   move    750.00        524.00        

154102815741   move    749.00        524.00        

154102815842   move    746.00        524.00        

154102816039   move    744.00        524.00        

154102816141   move    741.00        524.00        

154102816226   move    738.00        524.00        

154102816341   move    737.00        524.00        

154102816436   move    734.00        524.00        

154102816535   move    731.00        524.00        

154102816781   move    726.00        524.00        

154102816840   move    723.00        524.00        

154102816949   move    720.00        524.00        

154102873365   move    711.00        524.00        

154102873581   move    707.00        524.00        

154102873666   move    704.00        524.00        

154102876060   move    717.00        524.00        

154102876149   move    714.00        524.00        

154102881524   move    701.00        524.00        

154102881653   move    698.00        525.00        

154102881716   move    695.00        525.00        

154102881814   move    692.00        525.00        

154102881915   move    689.00        525.00        

154102882014   move    686.00        525.00        

154102882117   move    683.00        525.00        

154102882216   move    680.00        525.00        

154102889921   move    677.00        525.00        

154102890012   move    672.00        525.00        

154102890097   move    669.00        527.00        

154102890209   move    666.00        527.00        

154102890312   move    663.00        527.00        

154102890417   move    660.00        527.00        

154102890516   move    657.00        527.00        

154102890613   move    654.00        527.00        

154102898358   move    651.00        527.00        

154102898425   move    648.00        528.00        

154102898531   move    645.00        528.00        

154102898627   move    642.00        528.00        

154102898722   move    639.00        528.00        

154102898826   move    635.00        528.00        

154102898927   move    632.00        530.00        

154102899012   move    629.00        530.00        

154102906512   move    626.00        530.00        

154102906584   move    623.00        530.00        

154102906680   move    620.00        531.00        

154102906787   move    617.00        531.00        

154102906867   move    614.00        531.00        

154102906981   move    611.00        533.00        

154102907085   move    608.00        533.00        

154102914870   move    605.00        533.00        

154102914947   move    602.00        534.00        

154102915029   move    599.00        534.00        

154102915115   move    596.00        534.00        

154102915271   move    593.00        536.00        

154102915346   move    590.00        536.00        

154102915423   move    587.00        536.00        

154102915523   move    585.00        537.00        

154102915623   move    582.00        537.00        

154102923343   move    573.00        539.00        

154102923560   move    569.00        540.00        

154102923647   move    566.00        540.00        

154102923715   move    563.00        540.00        

154102923804   move    561.00        542.00        

154102924212   move    579.00        537.00        

154102924322   move    576.00        539.00        

154102931597   move    558.00        542.00        

154102931697   move    557.00        543.00        

154102931767   move    554.00        543.00        

154102931880   move    552.00        543.00        

154102932214   move    546.00        545.00        

154102932290   move    545.00        545.00        

154102939787   move    543.00        546.00        

154102939877   move    542.00        546.00        

154102939960   move    539.00        546.00        

154102940057   move    537.00        548.00        

154102940158   move    536.00        548.00        

154102940258   move    534.00        548.00        

154102940369   move    531.00        549.00        

154102940461   move    530.00        549.00        

154102940560   move    528.00        549.00        

154102948300   move    527.00        549.00        

154102948392   move    525.00        551.00        

154102948496   move    524.00        551.00        

154102948593   move    522.00        551.00        

154102948691   move    521.00        551.00        

154102948790   move    519.00        552.00        

154102948979   move    518.00        552.00        

154102956611   move    516.00        552.00        

154102956687   move    515.00        552.00        

154102956790   move    515.00        554.00        

154102956888   move    513.00        554.00        

154102956996   move    512.00        554.00        

154102957290   move    510.00        554.00        

154102957390   move    509.00        554.00        

154102957502   move    509.00        555.00        

154102957595   move    507.00        555.00        

154102957839   move    506.00        555.00        

154102964993   move    504.00        555.00        

154102965305   move    503.00        555.00        

154102973475   move    500.00        557.00        

154102973637   move    498.00        557.00        

154102973766   move    501.00        555.00        

154102973830   move    501.00        557.00        

154102981832   move    497.00        557.00        

154102982314   move    495.00        557.00        

154102990096   move    495.00        558.00        

154102990283   move    494.00        558.00        

