timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 1858794538
1858794538     861.335     98.651      861.335     98.651  

1858802862     863.504     66.607      863.504     66.607  

1858811290     861.132     67.962      861.132     67.962  

1858819668     858.033     70.432      858.033     70.432  

1858827971     857.903     79.305      857.903     79.305  

1858836301     855.024     75.971      855.024     75.971  

1858844570     852.866     73.51       852.866     73.51   

1858852951     851.618     75.065      851.618     75.065  

1858861373     848.99      74.488      848.99      74.488  

1858878778     845.72      74.458      845.72      74.458  

1858886729     847.882     73.306      847.882     73.306  

1858895084     845.302     75.175      845.302     75.175  

1858903059     848.128     77.368      848.128     77.368  

1858911470     848.697     78.293      848.697     78.293  

1858919811     849.322     76.64       849.322     76.64   

1858928077     855.097     74.63       855.097     74.63   

1858936420     858.639     73.847      858.639     73.847  

1858944803     861.164     75.061      861.164     75.061  

1858953254     856.309     71.903      856.309     71.903  

1858961411     859.172     70.632      859.172     70.632  

1858969840     858.571     68.857      858.571     68.857  

1858978275     854.936     68.313      854.936     68.313  

1858986585     851.292     65.375      851.292     65.375  

1858994813     851.889     62.647      851.889     62.647  

1859003262     849.868     61.39       849.868     61.39   

1859011573     848.275     57.872      848.275     57.872  

1859019835     849.8       56.261      849.8       56.261  

1859028220     849.536     55.51       849.536     55.51   

1859036658     845.655     53.58       845.655     53.58   

1859045024     842.92      55.721      842.92      55.721  

1859053184     843.593     54.929      843.593     54.929  

1859061611     841.646     52.676      841.646     52.676  

1859069968     842.324     49.604      842.324     49.604  

1859088946     840.122     46.814      840.122     46.814  

1859095551     840.704     47.008      840.704     47.008  

1859103954     840.77      46.22       840.77      46.22   

1859111774     837.727     48.902      837.727     48.902  

1859120059     837.966     46.231      837.966     46.231  

1859128429     839.704     46.361      839.704     46.361  

1859136770     838.288     47.631      838.288     47.631  

1859145031     836.615     45.072      836.615     45.072  

1859153409     835.469     44.789      835.469     44.789  

1859161781     838.927     44.651      838.927     44.651  

1859170115     843.224     44.83       843.224     44.83   

1859178350     846.467     42.418      846.467     42.418  

1859195163     841.432     46.695      841.432     46.695  

1859203507     836.515     45.765      836.515     45.765  

1859211758     841.672     44.559      841.672     44.559  

1859220134     842.573     47.349      842.573     47.349  

1859228505     841.104     44.853      841.104     44.853  

1859236914     847.518     47.997      847.518     47.997  

1859245176     844.968     49.775      844.968     49.775  

1859253547     840.378     52.244      840.378     52.244  

1859261900     836.874     55.456      836.874     55.456  

1859270134     830.462     56.212      830.462     56.212  

1859278541     828.472     57.883      828.472     57.883  

1859295259     832.897     57.687      832.897     57.687  

1859303573     835.405     60.676      835.405     60.676  

1859311910     830.453     62.282      830.453     62.282  

1859320301     835.741     63.397      835.741     63.397  

1859328663     829.627     64.645      829.627     64.645  

1859336887     832.55      66.689      832.55      66.689  

1859345258     831.63      68.324      831.63      68.324  

1859353703     838.062     71.401      838.062     71.401  

1859361915     834.123     73.405      834.123     73.405  

1859370312     838.185     75.91       838.185     75.91   

1859378604     840.323     78.418      840.323     78.418  

1859395238     840.806     84.459      840.806     84.459  

1859403683     839.084     86.493      839.084     86.493  

1859412020     838.124     87.941      838.124     87.941  

1859420415     837.741     85.183      837.741     85.183  

1859428660     836.203     78.618      836.203     78.618  

1859437047     833.045     68.185      833.045     68.185  

1859445431     831.91      81.039      831.91      81.039  

1859453801     828.79      78.193      828.79      78.193  

1859462046     828.832     62.355      828.832     62.355  

1859470513     827.102     56.717      827.102     56.717  

1859478814     827.036     67.715      827.036     67.715  

1859487051     826.189     63.794      826.189     63.794  

1859503759     825.701     61.472      825.701     61.472  

1859512164     824.143     56.089      824.143     56.089  

1859520398     824.21      59.616      824.21      59.616  

1859528788     826.285     60.417      826.285     60.417  

1859537166     825.669     57.786      825.669     57.786  

1859545531     827.082     57.012      827.082     57.012  

1859553750     826.347     54.279      826.347     54.279  

1859562289     828.448     54.109      828.448     54.109  

1859570566     825.807     50.942      825.807     50.942  

1859578923     825.524     49.29       825.524     49.29   

1859587146     824.28      48.312      824.28      48.312  

1859603885     823.844     46.978      823.844     46.978  

1859612140     823.636     44.376      823.636     44.376  

1859620526     823.34      42.883      823.34      42.883  

1859628918     824.713     44.253      824.713     44.253  

1859637322     823.355     42.141      823.355     42.141  

1859645545     826.094     42.597      826.094     42.597  

1859653922     826.629     44.989      826.629     44.989  

1859662305     832.305     46.826      832.305     46.826  

1859670682     838.146     47.07       838.146     47.07   

1859678891     839.867     46.254      839.867     46.254  

1859687273     848.005     44.864      848.005     44.864  

1859704012     846.99      46.949      846.99      46.949  

1859712314     853.823     48.353      853.823     48.353  

1859720679     854.812     47.93       854.812     47.93   

1859729050     853.704     49.288      853.704     49.288  

