timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 3057046164
3057046164     817.156     524.998     817.156     524.998 

3057054567     821.721     523.138     821.721     523.138 

3057062913     814.67      522.312     814.67      522.312 

3057071154     824.074     523.12      824.074     523.12  

3057079512     823.599     521.435     823.599     521.435 

3057087914     822.877     524.349     822.877     524.349 

3057096171     822.779     522.095     822.779     522.095 

3057104551     819.292     525.469     819.292     525.469 

3057112895     818.719     524.504     818.719     524.504 

3057121261     823.899     522.882     823.899     522.882 

3057129542     824.02      523.336     824.02      523.336 

3057137922     823.956     521.731     823.956     521.731 

3057146321     821.155     520.988     821.155     520.988 

3057154637     820.794     518.67      820.794     518.67  

3057162882     817.991     518.258     817.991     518.258 

3057171289     817.472     517.252     817.472     517.252 

3057179637     815.214     515.199     815.214     515.199 

3057188026     811.941     517.47      811.941     517.47  

3057196294     813.277     516.838     813.277     516.838 

3057204600     812.449     515.19      812.449     515.19  

3057213005     810.31      519.575     810.31      519.575 

3057221310     808.404     518.151     808.404     518.151 

3057229652     889.063     543.533     889.063     543.533 

3057238067     1000.202    661.303     1000.202    661.303 

3057254626     1110.081    792.198     1110.081    792.198 

3057262997     1123.615    851.042     1123.615    851.042 

3057271417     1131.917    857.682     1131.917    857.682 

3057279747     1134.773    856.742     1134.773    856.742 

3057287981     1137.155    862.375     1137.155    862.375 

3057296382     1139.383    865.417     1139.383    865.417 

3057304833     1140.403    866.115     1140.403    866.115 

3057313160     1141.756    867.379     1141.756    867.379 

3057321342     1140.939    868.729     1140.939    868.729 

3057329772     1140.774    869.252     1140.774    869.252 

3057338129     1141.436    868.47      1141.436    868.47  

3057346348     1142.488    870.289     1142.488    870.289 

3057354820     1143.408    872.046     1143.408    872.046 

3057363225     1142.901    873.808     1142.901    873.808 

3057371451     1142.276    874.173     1142.276    874.173 

3057379819     1141.771    874.52      1141.771    874.52  

3057388155     1141.252    874.987     1141.252    874.987 

3057396526     1141.216    874.999     1141.216    874.999 

3057405311     1140.653    874.285     1140.653    874.285 

3057413526     1140.946    874.538     1140.946    874.538 

3057421886     1141.393    875.129     1141.393    875.129 

3057430283     1141.171    875.359     1141.171    875.359 

3057438518     1140.239    875.158     1140.239    875.158 

3057446883     1140.91     874.918     1140.91     874.918 

3057455307     1141.586    874.235     1141.586    874.235 

3057463369     1142.2      874.663     1142.2      874.663 

3057471624     1142.376    874.625     1142.376    874.625 

3057479999     1146.215    872.948     1146.215    872.948 

3057488399     1151.462    872.425     1151.462    872.425 

3057496772     1152.995    871.905     1152.995    871.905 

3057504992     1153.668    870.009     1153.668    870.009 

3057513358     1157.668    867.163     1157.668    867.163 

3057521746     1157.96     865.166     1157.96     865.166 

3057530127     1158.952    865.766     1158.952    865.766 

3057538403     1162.007    865.958     1162.007    865.958 

3057546722     1162.947    864.995     1162.947    864.995 

3057555119     1163.286    863.802     1163.286    863.802 

3057563391     1162.927    862.674     1162.927    862.674 

3057571697     1163.319    862.704     1163.319    862.704 

3057580179     1162.785    862.919     1162.785    862.919 

3057588541     1161.583    864.06      1161.583    864.06  

3057596747     1161.114    864.903     1161.114    864.903 

3057605159     1160.367    866.723     1160.367    866.723 

3057613449     1160.346    866.785     1160.346    866.785 

3057621933     1160.239    866.291     1160.239    866.291 

3057630111     1161.547    865.102     1161.547    865.102 

3057638505     1162.077    865.262     1162.077    865.262 

3057646861     1162.778    866.486     1162.778    866.486 

3057655305     1163.233    868.466     1163.233    868.466 

3057663456     1163.264    868.204     1163.264    868.204 

3057671919     1163.199    868.184     1163.199    868.184 

3057680242     1163.235    867.645     1163.235    867.645 

3057688507     1163.521    866.773     1163.521    866.773 

3057696869     1163.694    866.521     1163.694    866.521 

3057705274     1164.016    867.374     1164.016    867.374 

3057713679     1164.169    867.107     1164.169    867.107 

3057721887     1163.173    867.872     1163.173    867.872 

3057730236     1163.285    867.715     1163.285    867.715 

3057738639     1165.567    867.439     1165.567    867.439 

3057746941     1167.523    867.142     1167.523    867.142 

3057755240     1169.586    867.724     1169.586    867.724 

3057763627     1172.267    867.907     1172.267    867.907 

3057772015     1177.691    868.621     1177.691    868.621 

3057780283     1183.668    870.214     1183.668    870.214 

3057788638     1190.113    871.192     1190.113    871.192 

3057796983     1190.671    872.392     1190.671    872.392 

3057805375     1192.166    875.317     1192.166    875.317 

3057813637     1193.554    876.323     1193.554    876.323 

3057821984     1196.463    875.728     1196.463    875.728 

3057830375     1198.744    876.587     1198.744    876.587 

3057838767     1197.723    876.907     1197.723    876.907 

3057846980     1198.774    877.164     1198.774    877.164 

3057855353     1198.945    878.02      1198.945    878.02  

3057863759     1197.49     879.161     1197.49     879.161 

3057880348     1197.192    879.064     1197.192    879.064 

3057888756     1195.982    877.932     1195.982    877.932 

3057897155     1194.824    877.175     1194.824    877.175 

3057905380     1194.686    876.424     1194.686    876.424 

3057913691     1193.322    876.779     1193.322    876.779 

3057922206     1192.277    877.37      1192.277    877.37  

3057930554     1192.379    877.35      1192.379    877.35  

3057938773     1193.412    878.247     1193.412    878.247 

3057947179     1193.032    879.517     1193.032    879.517 

3057955556     1192.827    879.434     1192.827    879.434 

3057963916     1192.161    878.765     1192.161    878.765 

