timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 95080934317
95080934317    832.868     75.563      832.868     75.563  

95080942686    832.186     63.557      832.186     63.557  

95080951066    832.293     78.742      832.293     78.742  

95080959314    837.156     77.123      837.156     77.123  

95080967693    835.901     78.239      835.901     78.239  

95080976067    832.774     78.297      832.774     78.297  

95080984476    831.447     80.502      831.447     80.502  

95080992681    836.197     80.528      836.197     80.528  

95081001059    828.677     79.862      828.677     79.862  

95081009478    834.486     79.277      834.486     79.277  

95081026066    830.883     73.929      830.883     73.929  

95081034476    831.1       75.216      831.1       75.216  

95081042800    820.907     75.818      820.907     75.818  

95081051185    829.609     75.68       829.609     75.68   

95081059445    823.474     77.405      823.474     77.405  

95081067812    819.227     81.905      819.227     81.905  

95081076196    827.36      79.609      827.36      79.609  

95081084565    829.876     81.011      829.876     81.011  

95081092801    823.869     83.155      823.869     83.155  

95081101189    816.835     83.973      816.835     83.973  

95081109577    824.374     85.202      824.374     85.202  

95081117938    820.314     84.595      820.314     84.595  

95081126200    821.333     83.881      821.333     83.881  

95081134560    818.504     78.916      818.504     78.916  

95081142940    813.765     82.426      813.765     82.426  

95081151350    825.038     38.937      825.038     38.937  

95081159578    819.338     35.071      819.338     35.071  

95081167927    826.077     24.108      826.077     24.108  

95081176346    813.269     31.266      813.269     31.266  

95081184689    825.152     22.875      825.152     22.875  

95081192950    820.699     31.529      820.699     31.529  

95081201310    811.981     32.867      811.981     32.867  

95081209695    818.632     35.938      818.632     35.938  

95081218061    811.961     28.91       811.961     28.91   

95081226352    815.347     26.227      815.347     26.227  

95081234685    817.999     32.568      817.999     32.568  

95081243067    816.66      37.442      816.66      37.442  

95081251482    816.504     46.317      816.504     46.317  

95081259693    815.635     40.704      815.635     40.704  

95081268060    813.843     39.456      813.843     39.456  

95081276474    807.013     42.779      807.013     42.779  

95081284811    813.536     48.199      813.536     48.199  

95081293072    815.24      59.792      815.24      59.792  

95081301436    817.159     47.888      817.159     47.888  

95081309812    816.088     51.72       816.088     51.72   

95081318174    820.897     50.427      820.897     50.427  

95081326460    807.818     58.223      807.818     58.223  

95081334807    812.828     57.6        812.828     57.6    

95081343192    812.574     59.048      812.574     59.048  

95081351567    805.972     50.518      805.972     50.518  

95081359798    822.946     53.209      822.946     53.209  

95081368178    822.023     58.617      822.023     58.617  

95081376558    823.823     65.285      823.823     65.285  

95081384936    811.44      61.046      811.44      61.046  

95081393192    812.902     54.969      812.902     54.969  

95081401558    807.251     68.443      807.251     68.443  

95081409926    799.35      68.218      799.35      68.218  

95081418309    802.089     50.139      802.089     50.139  

95081426569    800.069     45.312      800.069     45.312  

95081434933    802.001     56.823      802.001     56.823  

95081443307    808.303     56.248      808.303     56.248  

95081451676    797.034     28.815      797.034     28.815  

95081459938    801.712     35.946      801.712     35.946  

95081468312    796.471     42.217      796.471     42.217  

95081476682    714.98      35.765      714.98      35.765  

95081485051    714.864     38.144      714.864     38.144  

95081493331    635.819     29.772      635.819     29.772  

95081501678    639.84      3.69        639.84      3.69    

95081510057    804.308     33.766      804.308     33.766  

95081518466    814.666     34.522      814.666     34.522  

95081526688    820.438     34.467      820.438     34.467  

95081535066    801.738     30.412      801.738     30.412  

95081543428    785.318     34.179      785.318     34.179  

95081551804    817.476     39.848      817.476     39.848  

95081560049    817.158     40.615      817.158     40.615  

95081568426    816.646     44.811      816.646     44.811  

95081576799    805.7       46.482      805.7       46.482  

95081585182    805.524     42.091      805.524     42.091  

95081593431    810.545     49.465      810.545     49.465  

95081601810    809.457     48.184      809.457     48.184  

95081610178    795.681     49.546      795.681     49.546  

95081618566    805.907     52.879      805.907     52.879  

95081626802    805.166     56.023      805.166     56.023  

95081635176    809.362     60.71       809.362     60.71   

95081643552    809.969     57.927      809.969     57.927  

95081651935    815.171     58.018      815.171     58.018  

95081660175    809.307     66.278      809.307     66.278  

95081668549    810.783     62.019      810.783     62.019  

95081676923    810.916     62.651      810.916     62.651  

95081685304    809.177     57.223      809.177     57.223  

95081693547    809.836     64.113      809.836     64.113  

95081701936    811.902     68.954      811.902     68.954  

95081710299    807.66      65.806      807.66      65.806  

95081718681    809.393     70.35       809.393     70.35   

95081726937    805.475     71.228      805.475     71.228  

95081735300    806.624     72.174      806.624     72.174  

95081743680    806.47      70.549      806.47      70.549  

95081752053    804.58      71.628      804.58      71.628  

95081760294    807.521     79.297      807.521     79.297  

95081768682    803.156     77.694      803.156     77.694  

95081777050    799.369     73.329      799.369     73.329  

95081785436    808.796     87.239      808.796     87.239  

95081793682    808.454     82.698      808.454     82.698  

95081802067    796.739     75.612      796.739     75.612  

95081810424    797.463     78.262      797.463     78.262  

95081818814    790.382     72.015      790.382     72.015  

95081827065    794.609     62.694      794.609     62.694  

95081835436    792.736     61.252      792.736     61.252  

95081843796    787.209     54.074      787.209     54.074  

95081852178    775.428     42.617      775.428     42.617  

95081860431    790.239     58.378      790.239     58.378  

95081868808    786.516     45.438      786.516     45.438  

95081877177    772.333     58.106      772.333     58.106  

95081885559    807.511     48.689      807.511     48.689  

95081893802    778.396     56.356      778.396     56.356  

95081902180    789.757     61.782      789.757     61.782  

95081910563    796.02      47.028      796.02      47.028  

95081918934    790.967     47.625      790.967     47.625  

95081927184    756.487     47.27       756.487     47.27   

