timeStamp      action  positionX     positionY     

start time: 82169564806

82169664659    move    856.00        509.00        

82169664763    move    856.00        507.00        

82169664867    move    856.00        506.00        

82169664947    move    856.00        504.00        

82169665063    move    857.00        503.00        

82169665161    move    857.00        501.00        

82169665356    move    857.00        500.00        

82169665458    move    859.00        498.00        

82169665562    move    859.00        497.00        

82169673037    move    859.00        495.00        

82169673131    move    860.00        494.00        

82169673236    move    860.00        492.00        

82169673332    move    860.00        491.00        

82169673431    move    862.00        488.00        

82169673535    move    862.00        486.00        

82169681279    move    863.00        485.00        

82169681370    move    863.00        482.00        

82169681473    move    865.00        480.00        

82169681580    move    865.00        477.00        

82169681680    move    866.00        474.00        

82169681775    move    866.00        473.00        

82169681878    move    868.00        470.00        

82169681971    move    868.00        468.00        

82169682084    move    869.00        465.00        

82169689782    move    871.00        461.00        

82169689810    move    871.00        458.00        

82169689911    move    872.00        456.00        

82169690006    move    872.00        453.00        

82169690199    move    872.00        450.00        

82169690309    move    874.00        447.00        

82169690573    move    869.00        464.00        

82169698051    move    874.00        446.00        

82169698134    move    875.00        443.00        

82169698227    move    875.00        440.00        

82169698330    move    877.00        437.00        

82169698440    move    877.00        434.00        

82169698538    move    877.00        432.00        

82169698638    move    878.00        429.00        

82169698725    move    878.00        426.00        

82169706392    move    880.00        423.00        

82169706489    move    880.00        419.00        

82169706587    move    881.00        416.00        

82169706687    move    881.00        414.00        

82169706787    move    881.00        411.00        

82169706876    move    881.00        408.00        

82169706991    move    883.00        405.00        

82169707087    move    883.00        402.00        

82169707187    move    883.00        399.00        

82169714721    move    884.00        396.00        

82169714822    move    884.00        393.00        

82169714917    move    884.00        392.00        

82169715018    move    884.00        389.00        

82169715117    move    886.00        386.00        

82169715304    move    886.00        383.00        

82169715417    move    886.00        380.00        

82169722993    move    886.00        377.00        

82169723087    move    886.00        374.00        

82169723189    move    886.00        372.00        

82169723283    move    887.00        369.00        

82169723387    move    887.00        366.00        

82169723482    move    887.00        363.00        

82169723588    move    887.00        360.00        

82169723698    move    887.00        356.00        

82169723792    move    887.00        354.00        

82169731455    move    887.00        348.00        

82169731505    move    887.00        345.00        

82169731605    move    887.00        342.00        

82169731689    move    889.00        341.00        

82169731795    move    889.00        338.00        

82169731897    move    889.00        335.00        

82169732004    move    889.00        333.00        

82169732274    move    887.00        351.00        

82169739797    move    889.00        330.00        

82169739887    move    889.00        327.00        

82169739985    move    889.00        324.00        

82169740085    move    889.00        323.00        

82169740293    move    889.00        320.00        

82169740393    move    889.00        318.00        

82169740519    move    889.00        315.00        

82169748089    move    889.00        312.00        

82169748183    move    889.00        311.00        

82169748295    move    889.00        308.00        

82169748394    move    889.00        306.00        

82169748502    move    889.00        303.00        

82169748596    move    889.00        302.00        

82169748690    move    889.00        299.00        

82169748777    move    889.00        296.00        

82169756328    move    889.00        294.00        

82169756447    move    889.00        291.00        

82169756528    move    889.00        290.00        

82169756634    move    889.00        287.00        

82169756728    move    889.00        285.00        

82169756821    move    889.00        284.00        

82169756928    move    889.00        281.00        

82169757029    move    889.00        279.00        

82169757130    move    889.00        278.00        

82169764801    move    889.00        275.00        

82169764874    move    889.00        273.00        

82169764973    move    889.00        272.00        

82169765298    move    889.00        267.00        

82169765361    move    889.00        266.00        

82169765474    move    889.00        264.00        

82169773006    move    889.00        263.00        

82169773090    move    889.00        260.00        

82169773199    move    889.00        258.00        

82169773295    move    889.00        257.00        

82169773397    move    889.00        254.00        

82169773495    move    889.00        252.00        

82169773588    move    889.00        251.00        

82169773698    move    889.00        248.00        

82169773799    move    889.00        246.00        

82169773898    move    889.00        245.00        

82169781355    move    889.00        242.00        

82169781469    move    889.00        240.00        

82169781540    move    889.00        237.00        

82169781655    move    889.00        236.00        

82169781748    move    889.00        234.00        

82169781848    move    889.00        233.00        

82169782394    move    889.00        243.00        

82169789800    move    889.00        231.00        

82169789892    move    888.00        230.00        

82169790004    move    888.00        228.00        

82169790095    move    888.00        227.00        

82169790307    move    888.00        225.00        

82169790392    move    888.00        222.00        

82169790491    move    888.00        221.00        

82169798111    move    888.00        219.00        

82169798198    move    888.00        218.00        

82169798308    move    888.00        216.00        

82169798412    move    888.00        215.00        

82169798507    move    888.00        213.00        

82169798612    move    886.00        212.00        

82169798694    move    886.00        210.00        

82169798811    move    886.00        209.00        

82169806418    move    886.00        207.00        

82169806518    move    886.00        206.00        

82169806639    move    886.00        204.00        

82169806720    move    886.00        203.00        

82169806869    move    886.00        201.00        

82169806919    move    886.00        200.00        

82169807022    move    886.00        198.00        

82169807115    move    885.00        197.00        

82169807215    move    885.00        195.00        

82169814808    move    885.00        194.00        

82169814907    move    885.00        192.00        

82169815014    move    885.00        191.00        

82169815212    move    885.00        189.00        

82169815317    move    885.00        188.00        

82169815411    move    885.00        186.00        

82169815512    move    883.00        186.00        

82169823069    move    883.00        182.00        

82169823284    move    883.00        180.00        

82169823380    move    883.00        179.00        

82169823483    move    883.00        177.00        

82169823565    move    883.00        176.00        

82169823787    move    883.00        174.00        

82169823949    move    883.00        183.00        

82169831584    move    882.00        173.00        

82169831683    move    882.00        171.00        

82169831882    move    882.00        170.00        

82169831989    move    882.00        168.00        

82169832088    move    882.00        167.00        

82169832284    move    882.00        165.00        

82169839790    move    882.00        164.00        

82169840096    move    882.00        162.00        

82169840184    move    880.00        161.00        

82169840386    move    880.00        159.00        

82169840485    move    880.00        158.00        

82169848203    move    880.00        156.00        

82169848320    move    880.00        155.00        

82169848516    move    880.00        153.00        

82169848708    move    880.00        152.00        

82169848814    move    879.00        152.00        

82169856699    move    879.00        149.00        

82169856914    move    879.00        147.00        

82169857101    move    879.00        146.00        

82169857301    move    879.00        144.00        

82169857328    move    879.00        150.00        

82169865080    move    879.00        143.00        
