timeStamp      action  positionX     positionY     

start time: 103770570176

103770796073   move    837.00        509.00        

103770803719   move    835.00        509.00        

103770803917   move    835.00        507.00        

103770804017   move    834.00        506.00        

103770804217   move    834.00        504.00        

103770804316   move    832.00        503.00        

103770812235   move    829.00        498.00        

103770812635   move    828.00        498.00        

103770812736   move    825.00        492.00        

103770812894   move    831.00        501.00        

103770812935   move    823.00        491.00        

103770812988   move    831.00        500.00        

103770813035   move    823.00        489.00        

103770813235   move    822.00        488.00        

103770813334   move    820.00        486.00        

103770813536   move    819.00        483.00        

103770828722   move    817.00        482.00        

103770828921   move    816.00        479.00        

103770829020   move    814.00        477.00        

103770829221   move    813.00        474.00        

103770829320   move    811.00        473.00        

103770837062   move    810.00        470.00        

103770837152   move    808.00        467.00        

103770837351   move    807.00        465.00        

103770837451   move    805.00        462.00        

103770837651   move    804.00        459.00        

103770837753   move    802.00        458.00        

103770845496   move    801.00        455.00        

103770845594   move    801.00        453.00        

103770845794   move    798.00        450.00        

103770845895   move    796.00        447.00        

103770846095   move    795.00        444.00        

103770846196   move    793.00        441.00        

103770854106   move    789.00        435.00        

103770854216   move    787.00        432.00        

103770854417   move    786.00        429.00        

103770854516   move    783.00        426.00        

103770854769   move    792.00        440.00        

103770862247   move    781.00        423.00        

103770862346   move    780.00        420.00        

103770862546   move    778.00        417.00        

103770862646   move    777.00        416.00        

103770862847   move    774.00        413.00        

103770870493   move    772.00        410.00        

103770870692   move    771.00        407.00        

103770870792   move    769.00        404.00        

103770870992   move    768.00        401.00        

103770871079   move    765.00        399.00        

103770878837   move    763.00        396.00        

103770878922   move    762.00        393.00        

103770879134   move    760.00        392.00        

103770879222   move    757.00        389.00        

103770879434   move    756.00        386.00        

103770879535   move    754.00        383.00        

103770887261   move    753.00        380.00        

103770887361   move    750.00        377.00        

103770887559   move    748.00        375.00        

103770887659   move    747.00        372.00        

103770887860   move    744.00        369.00        

103770887960   move    742.00        366.00        

103770895586   move    739.00        363.00        

103770895684   move    738.00        362.00        

103770895885   move    736.00        359.00        

103770895984   move    733.00        356.00        

103770896185   move    732.00        354.00        

103770903918   move    727.00        348.00        

103770904016   move    726.00        345.00        

103770904215   move    724.00        342.00        

103770904315   move    721.00        341.00        

103770904516   move    720.00        338.00        

103770904678   move    730.00        351.00        

103770912271   move    717.00        335.00        

103770912470   move    715.00        333.00        

103770912572   move    714.00        330.00        

103770912771   move    711.00        327.00        

103770912871   move    709.00        326.00        

103770913062   move    706.00        323.00        

103770913173   move    705.00        321.00        

103770920683   move    703.00        320.00        

103770920794   move    700.00        317.00        

103770920980   move    699.00        315.00        

103770921094   move    697.00        314.00        

103770928932   move    694.00        311.00        

103770929043   move    693.00        309.00        

103770929244   move    691.00        308.00        

103770929343   move    690.00        306.00        

103770929544   move    687.00        303.00        

103770929643   move    685.00        302.00        

103770937367   move    684.00        300.00        

103770937466   move    682.00        299.00        

103770937666   move    679.00        297.00        

103770937753   move    678.00        296.00        

103770937967   move    676.00        294.00        

103770945671   move    673.00        293.00        

103770945757   move    672.00        291.00        

103770945971   move    670.00        290.00        

103770946057   move    669.00        288.00        

103770946418   move    675.00        293.00        

103770953954   move    667.00        287.00        

103770954044   move    666.00        287.00        

103770954243   move    664.00        285.00        

103770954343   move    663.00        284.00        

103770954543   move    661.00        282.00        

103770954744   move    660.00        281.00        

103770962362   move    658.00        281.00        

103770962448   move    657.00        279.00        

103770962662   move    655.00        278.00        

103770962748   move    654.00        278.00        

103770962963   move    652.00        276.00        

103770970588   move    652.00        275.00        

103770970799   move    651.00        275.00        

103770970886   move    649.00        273.00        

103770971099   move    648.00        272.00        

103770978957   move    646.00        270.00        

103770979050   move    645.00        270.00        

103770979250   move    643.00        269.00        

103770979351   move    643.00        267.00        

103770979550   move    642.00        267.00        

103770979651   move    640.00        266.00        

103770987405   move    637.00        264.00        

103770987559   move    637.00        263.00        

103770987659   move    636.00        263.00        

103770987859   move    634.00        261.00        

103770987959   move    633.00        260.00        

103770988215   move    639.00        266.00        

103770995704   move    631.00        260.00        

103770995803   move    630.00        258.00        

103770996006   move    628.00        257.00        

103770996104   move    627.00        257.00        

103770996304   move    625.00        255.00        

103771003950   move    624.00        254.00        

103771004144   move    622.00        254.00        

103771004243   move    621.00        252.00        

