timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 103680340619
103680340619   848.614     530.073     848.614     530.073 

103680349001   848.366     529.929     848.366     529.929 

103680357241   849.036     530.122     849.036     530.122 

103680365616   850.49      529.52      850.49      529.52  

103680373997   850.588     529.35      850.588     529.35  

103680382366   852.11      529.009     852.11      529.009 

103680390605   851.654     529.626     851.654     529.626 

103680398996   852.449     529.995     852.449     529.995 

103680407365   853.072     529.766     853.072     529.766 

103680415746   853.084     530.36      853.084     530.36  

103680423985   853.443     530.278     853.443     530.278 

103680432365   854.317     531.019     854.317     531.019 

103680440734   854.82      530.931     854.82      530.931 

103680449119   855.368     530.563     855.368     530.563 

103680457371   854.806     530.731     854.806     530.731 

103680465735   855.085     530.68      855.085     530.68  

103680474114   854.644     530.458     854.644     530.458 

103680482486   855.203     530.006     855.203     530.006 

103680490733   854.974     529.39      854.974     529.39  

103680499127   854.929     529.536     854.929     529.536 

103680507488   855.366     529.097     855.366     529.097 

103680515856   856.372     529.326     856.372     529.326 

103680524109   857.17      529.06      857.17      529.06  

103680532484   991.228     532.75      991.228     532.75  

103680540864   1110.151    530.511     1110.151    530.511 

103680549248   1217.644    528.523     1217.644    528.523 

103680557480   1293.944    529.206     1293.944    529.206 

103680565862   1339.675    529.609     1339.675    529.609 

103680574236   1337.374    530.243     1337.374    530.243 

103680582607   1335.585    532.403     1335.585    532.403 

103680599241   1339.844    531.96      1339.844    531.96  

103680607612   1340.382    531.915     1340.382    531.915 

103680615985   1341.906    532.09      1341.906    532.09  

103680624238   1340.109    530.46      1340.109    530.46  

103680632606   1342.132    530.731     1342.132    530.731 

103680640991   1342.93     531.131     1342.93     531.131 

103680649367   1344.307    531.266     1344.307    531.266 

103680657603   1343.671    531.026     1343.671    531.026 

103680665979   1344.095    530.908     1344.095    530.908 

103680674364   1344.869    530.14      1344.869    530.14  

