timeStamp      action  positionX     positionY     

start time: 88176182901

88176308024    move    856.00        534.00        

88176308116    move    857.00        535.00        

88176315679    move    859.00        535.00        

88176315793    move    860.00        535.00        

88176316003    move    862.00        535.00        

88176316077    move    865.00        537.00        

88176323982    move    866.00        537.00        

88176324067    move    868.00        537.00        

88176324282    move    869.00        537.00        

88176324390    move    872.00        538.00        

88176324679    move    875.00        538.00        

88176332223    move    878.00        538.00        

88176332432    move    880.00        540.00        

88176332523    move    883.00        540.00        

88176332723    move    886.00        540.00        

88176332827    move    887.00        540.00        

88176333026    move    890.00        541.00        

88176340782    move    895.00        541.00        

88176340878    move    898.00        541.00        

88176341076    move    901.00        543.00        

88176341175    move    902.00        543.00        

88176341534    move    893.00        541.00        

88176349028    move    905.00        543.00        

88176349093    move    908.00        543.00        

88176349306    move    911.00        544.00        

88176349404    move    914.00        544.00        

88176349596    move    917.00        544.00        

88176349709    move    920.00        544.00        

88176357512    move    923.00        546.00        

88176357612    move    926.00        546.00        

88176357805    move    929.00        546.00        

88176357937    move    932.00        547.00        

88176358097    move    937.00        547.00        

88176358194    move    940.00        547.00        

88176365751    move    943.00        549.00        

88176365857    move    946.00        549.00        

88176366050    move    949.00        549.00        

88176366176    move    950.00        549.00        

88176366350    move    953.00        550.00        

88176374033    move    956.00        550.00        

88176374209    move    959.00        550.00        

88176374308    move    962.00        552.00        

88176374515    move    965.00        552.00        

88176374607    move    968.00        552.00        

88176374812    move    971.00        552.00        

88176382607    move    977.00        553.00        

88176382711    move    979.00        553.00        

88176382932    move    982.00        553.00        

88176383008    move    985.00        553.00        

88176383376    move    974.00        553.00        

88176390795    move    986.00        553.00        

88176390898    move    989.00        553.00        

88176391095    move    991.00        553.00        

88176391198    move    994.00        553.00        

88176391421    move    995.00        555.00        

88176391500    move    997.00        555.00        

88176399128    move    1000.00       555.00        

88176399235    move    1001.00       555.00        

88176399428    move    1003.00       555.00        

88176399528    move    1006.00       555.00        

88176399722    move    1007.00       555.00        

88176399818    move    1009.00       555.00        

88176407514    move    1010.00       555.00        

88176407624    move    1012.00       555.00        

88176407828    move    1015.00       555.00        

88176407920    move    1016.00       555.00        

88176408112    move    1018.00       555.00        

88176408214    move    1019.00       555.00        

88176408404    move    1021.00       555.00        

88176408521    move    1022.00       555.00        

88176408723    move    1024.00       555.00        

88176408843    move    1027.00       555.00        

88176424037    move    1028.00       555.00        

88176424141    move    1030.00       555.00        

88176424339    move    1031.00       555.00        

88176424440    move    1034.00       555.00        

88176424669    move    1036.00       555.00        

88176424730    move    1037.00       555.00        

88176432556    move    1043.00       555.00        

88176432771    move    1046.00       555.00        

88176432853    move    1048.00       555.00        

88176433051    move    1051.00       555.00        

88176433314    move    1040.00       555.00        

88176440771    move    1052.00       555.00        

88176440960    move    1055.00       555.00        

88176441068    move    1057.00       555.00        

88176441278    move    1060.00       555.00        

88176441374    move    1061.00       555.00        

88176449077    move    1064.00       555.00        

88176449136    move    1066.00       555.00        

88176449337    move    1069.00       555.00        

88176449440    move    1072.00       555.00        

88176449732    move    1075.00       555.00        

88176457468    move    1078.00       555.00        

88176457572    move    1079.00       555.00        

88176457753    move    1082.00       556.00        

88176457869    move    1085.00       556.00        

88176458070    move    1087.00       556.00        

88176458167    move    1090.00       556.00        

88176465914    move    1091.00       556.00        

88176466002    move    1094.00       556.00        

88176466197    move    1096.00       556.00        

88176466322    move    1099.00       556.00        

88176466507    move    1100.00       556.00        

88176474198    move    1105.00       556.00        

88176474319    move    1106.00       556.00        

88176474498    move    1108.00       556.00        

88176474597    move    1109.00       556.00        

88176474804    move    1112.00       556.00        

88176474940    move    1103.00       556.00        

88176482618    move    1114.00       558.00        

88176482724    move    1115.00       558.00        

88176482909    move    1117.00       558.00        

88176483122    move    1120.00       558.00        

88176483224    move    1121.00       558.00        

88176483314    move    1123.00       558.00        

88176490919    move    1124.00       558.00        

88176491021    move    1126.00       558.00        

88176491218    move    1127.00       558.00        

88176491314    move    1129.00       558.00        

88176491522    move    1130.00       558.00        

88176499229    move    1132.00       558.00        

88176499330    move    1133.00       558.00        

88176499429    move    1135.00       558.00        

88176499635    move    1136.00       558.00        

88176499738    move    1138.00       558.00        

88176507550    move    1139.00       559.00        

88176507751    move    1141.00       559.00        

88176507866    move    1142.00       559.00        

88176508079    move    1144.00       559.00        

88176508134    move    1145.00       559.00        

88176508355    move    1147.00       559.00        

88176508446    move    1148.00       559.00        

88176515877    move    1150.00       561.00        

88176515979    move    1151.00       561.00        

88176516285    move    1153.00       561.00        

88176524211    move    1154.00       561.00        

88176524332    move    1156.00       561.00        

88176524517    move    1157.00       561.00        

88176524607    move    1157.00       562.00        

88176524802    move    1159.00       562.00        

88176524903    move    1160.00       562.00        

88176532671    move    1162.00       562.00        

88176532768    move    1163.00       562.00        

88176532970    move    1165.00       562.00        

88176533266    move    1166.00       562.00        

88176540929    move    1168.00       562.00        

88176541125    move    1168.00       564.00        

88176541224    move    1169.00       564.00        

88176541439    move    1171.00       564.00        

88176549100    move    1172.00       564.00        

88176549369    move    1174.00       564.00        

88176549468    move    1175.00       564.00        

88176549768    move    1177.00       564.00        

88176557879    move    1178.00       564.00        

88176558140    move    1180.00       564.00        

88176565983    move    1181.00       564.00        

88176566563    move    1183.00       564.00        

88176582504    move    1184.00       564.00        

88176583182    move    1186.00       564.00        

88176591631    move    1187.00       564.00        

88176599961    move    1189.00       564.00        

88176607886    move    1190.00       564.00        

88176608479    move    1192.00       564.00        

88176616193    move    1193.00       564.00        

88176624319    move    1195.00       564.00        

88176624616    move    1196.00       564.00        

88176624919    move    1198.00       564.00        

88176632874    move    1199.00       564.00        

88176633346    move    1201.00       564.00        

88176633430    move    1201.00       563.00        

88176641100    move    1202.00       563.00        

88176641501    move    1204.00       563.00        

88176649244    move    1205.00       563.00        

88176649759    move    1207.00       563.00        

88176650057    move    1208.00       563.00        

88176657900    move    1210.00       563.00        

88176658064    move    1210.00       561.00        

88176658164    move    1211.00       561.00        

88176666324    move    1213.00       561.00        

88176666599    move    1214.00       561.00        

88176674480    move    1216.00       561.00        

88176674696    move    1216.00       560.00        

88176674770    move    1217.00       560.00        

88176675079    move    1219.00       560.00        

88176682872    move    1220.00       560.00        

88176683196    move    1222.00       560.00        

88176691014    move    1223.00       560.00        

88176691249    move    1225.00       560.00        

88176691537    move    1226.00       560.00        

88176691604    move    1228.00       560.00        

88176699533    move    1231.00       560.00        

88176699637    move    1231.00       558.00        

88176699839    move    1232.00       558.00        

88176699931    move    1234.00       558.00        

88176700038    move    1235.00       558.00        

88176700279    move    1229.00       560.00        

88176707766    move    1237.00       558.00        

88176707970    move    1238.00       558.00        

88176708080    move    1240.00       558.00        

88176708190    move    1241.00       558.00        

88176708370    move    1243.00       558.00        

88176716077    move    1244.00       558.00        

88176716188    move    1246.00       558.00        

88176716393    move    1247.00       558.00        

88176716493    move    1249.00       558.00        

88176716783    move    1250.00       558.00        

88176716984    move    1252.00       558.00        

88176724449    move    1253.00       558.00        

88176724544    move    1256.00       558.00        

88176724750    move    1258.00       558.00        

88176724951    move    1259.00       558.00        

88176732846    move    1261.00       558.00        

88176732953    move    1262.00       558.00        

88176733141    move    1264.00       558.00        

88176733247    move    1265.00       558.00        

88176733454    move    1267.00       558.00        

88176733548    move    1268.00       558.00        

88176741355    move    1270.00       558.00        

88176741434    move    1271.00       558.00        

88176741531    move    1273.00       558.00        

88176749445    move    1276.00       558.00        

88176749519    move    1277.00       558.00        

88176749838    move    1279.00       558.00        

88176750020    move    1280.00       558.00        

88176750150    move    1274.00       558.00        

88176758036    move    1282.00       558.00        

88176758108    move    1283.00       558.00        

88176758437    move    1285.00       558.00        

88176766166    move    1286.00       557.00        

88176766673    move    1288.00       557.00        

88176774440    move    1289.00       555.00        

88176774856    move    1291.00       555.00        

88176775144    move    1292.00       554.00        

88176783246    move    1294.00       554.00        

88176783511    move    1294.00       552.00        

88176791317    move    1297.00       552.00        

88176791813    move    1298.00       551.00        

88176791972    move    1295.00       552.00        

88176799612    move    1300.00       551.00        

88176800016    move    1301.00       551.00        

88176807862    move    1303.00       551.00        

88176808169    move    1304.00       549.00        

88176808475    move    1306.00       549.00        

88176816453    move    1307.00       549.00        

88176816862    move    1309.00       549.00        

88176824614    move    1310.00       549.00        

88176825110    move    1312.00       549.00        

88176833089    move    1313.00       549.00        

88176842067    move    1315.00       549.00        

88176849719    move    1316.00       549.00        

88176858462    move    1316.00       548.00        

88176874499    move    1318.00       548.00        

88176875105    move    1318.00       546.00        

88176891218    move    1318.00       545.00        

88176899931    move    1318.00       543.00        

88176916253    move    1318.00       542.00        

88176916456    move    1319.00       542.00        

88176933657    move    1319.00       540.00        

88176958240    move    1319.00       539.00        

88176966963    move    1319.00       537.00        

88176983243    move    1319.00       536.00        

