timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 40219558650
40219558650    848.855     519.992     848.855     519.992 

40219565815    847.857     520.549     847.857     520.549 

40219574033    847.216     522.292     847.216     522.292 

40219582417    845.994     523.02      845.994     523.02  

40219590810    844.542     525.649     844.542     525.649 

40219599127    843.958     527.237     843.958     527.237 

40219607402    843.968     528.977     843.968     528.977 

40219615726    845.119     531.483     845.119     531.483 

40219624018    843.568     532.794     843.568     532.794 

40219632405    843.961     533.349     843.961     533.349 

40219640776    844.478     536.996     844.478     536.996 

40219649122    843.704     533.093     843.704     533.093 

40219657511    844.391     535.519     844.391     535.519 

40219665723    843.742     537.296     843.742     537.296 

40219674153    843.766     537.821     843.766     537.821 

40219682464    843.798     539.892     843.798     539.892 

40219690881    844.386     540.711     844.386     540.711 

40219699157    844.067     541.06      844.067     541.06  

40219707547    843.079     541.827     843.079     541.827 

40219715842    841.639     541.97      841.639     541.97  

40219724090    841.513     536.913     841.513     536.913 

40219732473    840.897     534.75      840.897     534.75  

40219749220    834.217     527.533     834.217     527.533 

40219757534    754.544     462.081     754.544     462.081 

40219765881    710.369     369.196     710.369     369.196 

40219774314    679.038     346.901     679.038     346.901 

40219782616    635.648     336.805     635.648     336.805 

40219790847    594.868     323.984     594.868     323.984 

40219807583    580.887     311.347     580.887     311.347 

40219815951    577.715     304.075     577.715     304.075 

40219824255    573.11      298.368     573.11      298.368 

40219841068    574.996     297.769     574.996     297.769 

40219849305    573.265     296.142     573.265     296.142 

40219857619    574.353     293.963     574.353     293.963 

40219874440    572.727     293.302     572.727     293.302 

40219882635    573.936     292.398     573.936     292.398 

40219891009    574.068     289.643     574.068     289.643 

40219899422    571.077     286.933     571.077     286.933 

40219907737    563.738     263.202     563.738     263.202 

40219916014    551.268     232.745     551.268     232.745 

40219924364    551.5       224.844     551.5       224.844 

40219932787    543.35      220.157     543.35      220.157 

40219940969    541.87      212.451     541.87      212.451 

40219949386    538.814     209.423     538.814     209.423 

40219957814    536.291     205.567     536.291     205.567 

40219966017    532.645     205.373     532.645     205.373 

40219974343    531.96      205.643     531.96      205.643 

40219982744    531.174     204.095     531.174     204.095 

40219991138    528.545     201.408     528.545     201.408 

40219999504    526.091     197.304     526.091     197.304 

40220007810    527.157     196.53      527.157     196.53  

40220016177    525.048     193.254     525.048     193.254 

40220024525    524.858     192.133     524.858     192.133 

40220032828    524.362     191.317     524.362     191.317 

40220041077    523.569     190.105     523.569     190.105 

40220049506    521.727     188.739     521.727     188.739 

40220057897    520.739     186.793     520.739     186.793 

40220066108    519.506     184.358     519.506     184.358 

40220074539    517.96      183.989     517.96      183.989 

40220082869    517.907     181.126     517.907     181.126 

40220091185    517.454     179.849     517.454     179.849 

40220099513    516.737     178.353     516.737     178.353 

