timeStamp      action  positionX     positionY     

start time: 89860853181

89860927411    move    836.00        508.00        

89860927609    move    836.00        507.00        

89860927696    move    836.00        505.00        

89860935411    move    836.00        504.00        

89860935509    move    835.00        502.00        

89860935707    move    835.00        501.00        

89860935806    move    835.00        499.00        

89860936006    move    835.00        498.00        

89860943835    move    835.00        496.00        

89860943933    move    835.00        495.00        

89860944133    move    835.00        493.00        

89860944233    move    833.00        490.00        

89860944433    move    833.00        489.00        

89860944534    move    833.00        487.00        

89860952268    move    833.00        486.00        

89860952381    move    833.00        484.00        

89860952479    move    833.00        483.00        

89860952679    move    833.00        481.00        

89860952767    move    833.00        480.00        

89860952981    move    833.00        478.00        

89860953079    move    833.00        477.00        

89860953308    move    833.00        475.00        

89860953380    move    833.00        474.00        

89860953580    move    833.00        471.00        

89860968731    move    832.00        469.00        

89860968830    move    832.00        468.00        

89860969017    move    832.00        466.00        

89860969128    move    832.00        463.00        

89860969328    move    832.00        462.00        

89860969429    move    832.00        460.00        

89860977115    move    832.00        459.00        

89860977227    move    832.00        456.00        

89860977311    move    832.00        454.00        

89860977510    move    832.00        453.00        

89860977610    move    832.00        451.00        

89860977813    move    832.00        448.00        

89860985527    move    832.00        447.00        

89860985714    move    830.00        445.00        

89860985813    move    830.00        442.00        

89860986012    move    830.00        441.00        

89860986212    move    830.00        438.00        

89860986313    move    830.00        436.00        

89860993946    move    830.00        433.00        

89860994132    move    830.00        432.00        

89860994344    move    829.00        429.00        

89860994444    move    829.00        427.00        

89861002166    move    829.00        426.00        

89861002264    move    829.00        421.00        

89861002467    move    829.00        420.00        

89861002567    move    827.00        417.00        

89861002753    move    827.00        414.00        

89861002865    move    827.00        412.00        

89861010619    move    827.00        411.00        

89861010716    move    827.00        408.00        

89861010916    move    826.00        406.00        

89861011018    move    826.00        403.00        

89861011217    move    826.00        400.00        

89861011317    move    826.00        399.00        

89861018984    move    826.00        396.00        

89861019071    move    826.00        393.00        

89861019282    move    824.00        391.00        

89861019381    move    824.00        388.00        

89861019583    move    824.00        385.00        

89861027171    move    824.00        382.00        

89861027369    move    824.00        381.00        

89861027470    move    823.00        378.00        

89861027669    move    823.00        375.00        

89861027769    move    823.00        373.00        

89861035520    move    823.00        370.00        

89861035609    move    823.00        367.00        

89861035810    move    823.00        364.00        

89861035908    move    821.00        361.00        

89861036108    move    821.00        358.00        

89861036209    move    821.00        355.00        

89861043942    move    821.00        352.00        

89861044041    move    821.00        349.00        

89861044340    move    821.00        345.00        

89861044440    move    821.00        340.00        

89861044641    move    820.00        337.00        

89861052278    move    820.00        334.00        

89861052479    move    820.00        331.00        

89861052578    move    820.00        328.00        

89861052781    move    820.00        325.00        

89861052877    move    820.00        322.00        

89861053081    move    820.00        319.00        

89861053178    move    820.00        316.00        

89861060635    move    820.00        312.00        

89861060721    move    820.00        310.00        

