timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 89529816125
89529816125    842.238     497.064     842.238     497.064 

89529824491    846.34      494.563     846.34      494.563 

89529832775    842.878     497.128     842.878     497.128 

89529849526    844.707     503.198     844.707     503.198 

89529857873    845.067     500.026     845.067     500.026 

89529866117    844.453     504.213     844.453     504.213 

89529874493    845.743     506.535     845.743     506.535 

89529882902    844.348     508.147     844.348     508.147 

89529891246    844.208     507.271     844.208     507.271 

89529899497    841.289     505.72      841.289     505.72  

89529907863    838.076     503.003     838.076     503.003 

89529916272    835.953     500.484     835.953     500.484 

89529924509    833.703     498.97      833.703     498.97  

89529932871    830.857     497.784     830.857     497.784 

89529941234    826.62      495.197     826.62      495.197 

89529949627    823.031     494.096     823.031     494.096 

89529957865    829.881     490.262     829.881     490.262 

89529966243    830.156     489.411     830.156     489.411 

89529974627    835.826     487.651     835.826     487.651 

89529982992    836.392     488.92      836.392     488.92  

89529991240    838.353     491.74      838.353     491.74  

89529999637    999.116     613.597     999.116     613.597 

89530007994    1088.013    686.918     1088.013    686.918 

89530016378    1178.734    747.795     1178.734    747.795 

89530024610    1221.28     764.437     1221.28     764.437 

89530032990    1222.349    764.205     1222.349    764.205 

89530049652    1210.408    771.975     1210.408    771.975 

89530058003    1204.19     773.34      1204.19     773.34  

89530066375    1200.781    774.767     1200.781    774.767 

89530074738    1196.663    776.137     1196.663    776.137 

89530083017    1195.524    776.726     1195.524    776.726 

89530091364    1199.633    776.91      1199.633    776.91  

89530099741    1199.779    781.106     1199.779    781.106 

89530108114    1197.073    788.071     1197.073    788.071 

89530116369    1196.531    789.776     1196.531    789.776 

89530124738    1197.082    792.93      1197.082    792.93  

89530133135    1196.076    794.915     1196.076    794.915 

89530141367    1196.929    798.383     1196.929    798.383 

89530158117    1203.655    802.349     1203.655    802.349 

89530166526    1200.341    804.217     1200.341    804.217 

89530174746    1204.128    805.6       1204.128    805.6   

89530183119    1202.057    805.268     1202.057    805.268 

89530191501    1203.028    806.075     1203.028    806.075 

89530199865    1206.878    811.076     1206.878    811.076 

89530208118    1206.379    814.584     1206.379    814.584 

89530216516    1208.289    816.633     1208.289    816.633 

89530224877    1205.211    823.649     1205.211    823.649 

89530233239    1204.556    824.85      1204.556    824.85  

89530241512    1198.917    829.594     1198.917    829.594 

89530249891    1208.413    826.735     1208.413    826.735 

89530258252    1216.037    830.132     1216.037    830.132 

89530266509    1225.541    830.108     1225.541    830.108 

89530274862    1220.362    832.979     1220.362    832.979 

89530283237    1215.645    834.449     1215.645    834.449 

89530291619    1216.684    835.818     1216.684    835.818 

89530299890    1215.612    834.535     1215.612    834.535 

