Direction,Sample,Sep,Mouse Speed,Eye Speed,Mouse Angle,Eye Angle,Mouse I-Angle,Eye I-Angle,Mouse Region,Eye Region
1,1,0.0,0.0,320.2044877174071,0.0,0.8106870278266022,0.0,0.0,0,0
1,1,368.1837255222,924.0581237559556,4185.8654718340995,0.21812728093560027,2.3926225450973395,0.006132261754483909,0.0,0,1
1,1,387.75170959539537,2894.4723618090447,466.5415109227225,0.1631139336820092,1.7765546064560196,0.0,0.002324215805523332,0,1
1,1,337.4155478953696,2304.7176515978354,191.6881117623338,0.17551797064206473,1.660635994345823,0.0,0.0002459471261318438,0,1
1,1,265.5810836902756,3005.4149124769947,224.1281889957338,0.33753972585957026,1.6414647383466707,0.0,0.0004031539461978758,0,1
1,1,198.25389183991328,2572.7878730495067,162.50154763360916,0.43997244571439503,1.7273350547635096,0.0,0.0005520112701962496,2,1
1,1,151.84928945247725,1230.9101030417814,213.9989251316978,0.3075764614015237,1.6852219318912207,0.0,0.00032834037088490064,1,1
1,1,123.89587482108068,1404.0840558070565,131.7553732203318,0.16980541400332186,1.6573755517550934,0.014194631810622376,0.0,1,1
1,1,96.50347950786544,1080.3889400184066,173.66818647463154,0.28089231942123805,1.459889612527301,0.0,0.002351378906914265,1,1
1,1,68.2634034323433,1605.081735276604,140.75726558580877,0.2296060812145396,1.6478092341378112,0.0,0.0004421948133635707,1,1
1,1,45.96886544168296,636.9229871970093,340.9429542584984,0.7321450144132685,1.775480884818979,0.0,0.001162510556436136,1,1
1,1,32.72020985696098,314.34172155346806,224.317479790052,1.3413384419750902,1.461720369443584,0.0,0.0022932552468652,1,1
1,1,14.536512378318264,690.6246983950005,286.9930503562491,0.679459659119458,1.5267839155836629,0.0,0.002037035985475755,1,1
1,1,17.303001624537927,1254.282917278512,81.53065079671963,0.2314110840166561,1.7755962363717688,0.0,0.0003337815362849475,1,1
1,1,41.874503041827275,1072.8761026782167,212.2984416782264,0.2369248231188681,1.8395147701238568,0.0,0.0013420671212342255,1,1
1,1,65.8168219637,1399.77128705032,220.4601613245068,0.51172104767276,1.6987825128324912,0.0,0.00030320317092969064,1,1
1,1,82.27347610278008,97.73791036347643,220.52629122372727,0.9547585666840634,1.7176612732453298,0.004836605856472437,0.0,1,1
1,1,74.80560142707752,422.0918766104797,302.0081532383112,2.491423315930562,1.4954116978181762,0.009175200039594768,0.0,1,1
1,1,59.796671922310935,439.87838695332454,283.0064342872495,2.0478290598421967,1.9368818115535236,0.0,0.0015107084621426153,1,1
1,1,0.0,0.0,255.0956259401064,0.0,0.4005288690426239,0.0,0.0,0,1
1,2,26.349734716336602,965.655580796158,196.84845648752895,0.2654275993684205,2.137236621922793,0.006709738430488572,0.0,0,0
