timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 92914427498
92914427498    835.858     536.363     835.858     536.363 

92914435741    835.253     535.283     835.253     535.283 

92914444128    835.099     534.812     835.099     534.812 

92914452507    834.181     534.191     834.181     534.191 

92914460865    834.923     532.373     834.923     532.373 

92914469134    835.201     531.215     835.201     531.215 

92914477496    835.694     529.201     835.694     529.201 

92914485866    835.928     527.156     835.928     527.156 

92914494241    836.515     525.155     836.515     525.155 

92914502489    835.748     524.999     835.748     524.999 

92914510873    835.1       524.501     835.1       524.501 

92914519252    834.506     523.84      834.506     523.84  

92914527611    835.488     523.537     835.488     523.537 

92914544248    836.543     521.198     836.543     521.198 

92914552618    835.586     520.853     835.586     520.853 

92914560892    834.998     520.655     834.998     520.655 

92914569254    833.947     521.109     833.947     521.109 

92914577607    833.019     521.846     833.019     521.846 

92914585995    832.989     502.963     832.989     502.963 

92914594363    836.038     398.232     836.038     398.232 

92914602618    835.492     296.958     835.492     296.958 

92914610978    832.463     193.96      832.463     193.96  

92914619358    832.26      81.54       832.26      81.54   

92914627734    830.327     81.196      830.327     81.196  

92914644381    825.759     83.357      825.759     83.357  

92914652756    824.095     85.287      824.095     85.287  

92914661127    818.726     83.367      818.726     83.367  

92914669372    816.33      84.101      816.33      84.101  

92914677735    812.136     84.092      812.136     84.092  

92914686112    812.157     84.925      812.157     84.925  

92914694496    807.316     87.327      807.316     87.327  

92914702747    807.651     88.418      807.651     88.418  

92914711127    802.675     90.359      802.675     90.359  

92914719499    804.908     93.861      804.908     93.861  

92914727855    807.725     98.848      807.725     98.848  

92914744489    802.725     106.135     802.725     106.135 

92914752865    801.541     109.285     801.541     109.285 

92914761224    801.817     112.051     801.817     112.051 

92914769490    801.202     116.819     801.202     116.819 

92914777853    797.971     118.426     797.971     118.426 

92914786258    799.82      121.823     799.82      121.823 

92914794608    802.496     126.207     802.496     126.207 

92914802862    801.048     126.075     801.048     126.075 

92914811224    798.234     19.686      798.234     19.686  

92914819606    796.977     128.222     796.977     128.222 

92914827988    807.441     127.088     807.441     127.088 

92914844619    799.731     127.368     799.731     127.368 

92914852994    797.503     125.883     797.503     125.883 

92914861363    797.256     124.795     797.256     124.795 

92914869628    798.031     122.111     798.031     122.111 

92914877997    798.342     120.174     798.342     120.174 

92914886362    801.191     116.849     801.191     116.849 

92914894731    806.287     115.137     806.287     115.137 

92914902983    806.088     116.338     806.088     116.338 

92914911363    799.814     116.607     799.814     116.607 

92914919747    798.134     115.119     798.134     115.119 

92914928104    796.177     114.193     796.177     114.193 

92914944736    804.433     112.938     804.433     112.938 

92914953109    805.53      114.653     805.53      114.653 

92914961500    807.242     115.539     807.242     115.539 

92914969740    806.406     116.287     806.406     116.287 

92914978124    807.346     116.468     807.346     116.468 

92914986498    806.945     115.145     806.945     115.145 

92914994867    803.182     114.032     803.182     114.032 

