timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 113579483422
113579483422   0           0           0           0       

113579491805   0           0           0           0       

113579500167   0           0           0           0       

113579508425   0           0           0           0       

113579516798   0           0           0           0       

113579525165   0           0           0           0       

113579533544   0           0           0           0       

113579541786   0           0           0           0       

113579550167   0           0           0           0       

113579558549   0           0           0           0       

113579566908   0           0           0           0       

113579575169   0           0           0           0       

113579583536   0           0           0           0       

113579591919   0           0           0           0       

113579600297   0           0           0           0       

113579608541   0           0           0           0       

113579616913   0           0           0           0       

113579625301   1193.455    -26.961     1193.455    -26.961 

113579633666   1279.617    188.817     1279.617    188.817 

113579641931   997.783     39.262      997.783     39.262  

113579650299   1112.264    38.473      1112.264    38.473  

113579658672   986.873     115.06      986.873     115.06  

113579667048   1005.852    131.735     1005.852    131.735 

113579675298   1099.46     165.727     1099.46     165.727 

113579683666   1104.995    156.934     1104.995    156.934 

113579692045   1112.065    141.729     1112.065    141.729 

113579700419   1118.158    146.688     1118.158    146.688 

113579717048   1106.525    137.535     1106.525    137.535 

113579725429   1102.471    134.085     1102.471    134.085 

113579733806   1106.413    134.587     1106.413    134.587 

113579742048   1101.559    130.097     1101.559    130.097 

113579750423   1095.3      133.78      1095.3      133.78  

113579758790   1095.561    134.127     1095.561    134.127 

113579767165   1097.278    135.343     1097.278    135.343 

113579775429   1094.221    135.829     1094.221    135.829 

113579783778   1091.915    137.055     1091.915    137.055 

113579792168   1092.793    139.9       1092.793    139.9   

113579800544   1093.109    141.609     1093.109    141.609 

113579808794   1112.007    146.278     1112.007    146.278 

113579817179   1191.028    150.388     1191.028    150.388 

113579825557   1126.154    147.567     1126.154    147.567 

113579833912   1118.116    148.854     1118.116    148.854 

113579842171   1124.719    148.893     1124.719    148.893 

113579850538   1138.813    150.355     1138.813    150.355 

113579858917   1144.329    148.993     1144.329    148.993 

113579867301   1161.243    146.803     1161.243    146.803 

113579875542   1168.486    144.734     1168.486    144.734 

113579883918   1156.696    141.655     1156.696    141.655 

113579892286   1160.58     140.127     1160.58     140.127 

113579900664   1161.566    137.741     1161.566    137.741 

113579917305   1158.034    137.497     1158.034    137.497 

113579925672   1161.207    134.459     1161.207    134.459 

113579934048   1165.634    132.694     1165.634    132.694 

113579942288   1166.825    128.612     1166.825    128.612 

113579950668   1171.85     124.904     1171.85     124.904 

113579959060   1168.825    122.729     1168.825    122.729 

113579967333   1166.551    104.719     1166.551    104.719 

113579975711   1156.635    108.16      1156.635    108.16  

113579984043   1155.772    106.438     1155.772    106.438 

113579992441   1151.284    117.724     1151.284    117.724 

113580000691   1147.394    111.239     1147.394    111.239 

113580009045   1150.786    108.325     1150.786    108.325 

113580017426   1150.622    113.796     1150.622    113.796 

113580025799   1159.181    128.254     1159.181    128.254 

113580034042   1150.192    121.912     1150.192    121.912 

113580042408   1156.992    115.533     1156.992    115.533 

113580050808   1157.385    126.889     1157.385    126.889 

113580059170   1162.845    136.252     1162.845    136.252 

113580067416   1162.1      142.505     1162.1      142.505 

113580075791   1157.092    131.102     1157.092    131.102 

113580084170   1157.566    138.413     1157.566    138.413 

113580092554   1164.273    132.462     1164.273    132.462 

113580100792   1164.372    140.481     1164.372    140.481 

113580109169   1165.138    133.427     1165.138    133.427 

113580117550   1166.39     135.014     1166.39     135.014 

113580125917   1157.678    125.016     1157.678    125.016 

113580134304   1152.404    124.385     1152.404    124.385 

113580142547   1160.315    136.379     1160.315    136.379 

113580150921   1158.392    128.199     1158.392    128.199 

113580159289   1158.725    111.904     1158.725    111.904 

113580167669   1160.395    112.19      1160.395    112.19  

113580175924   1150.417    102.892     1150.417    102.892 

113580184294   1146.365    109.056     1146.365    109.056 

113580192668   1146.649    114.261     1146.649    114.261 

113580200916   1145.238    109.687     1145.238    109.687 

113580209294   1143.461    110.026     1143.461    110.026 

113580217675   1147.108    108.633     1147.108    108.633 

113580226051   1148.914    107.89      1148.914    107.89  

113580234412   1152.104    111.153     1152.104    111.153 

113580242677   1147.201    109.713     1147.201    109.713 

113580251046   1149.525    108.908     1149.525    108.908 

113580259411   1153.63     109.627     1153.63     109.627 

113580267799   1154.428    113.293     1154.428    113.293 

113580276039   1155.257    117.671     1155.257    117.671 

113580284407   1157.818    118.427     1157.818    118.427 

113580292790   1160.055    120.554     1160.055    120.554 

113580301051   1163.82     127.945     1163.82     127.945 

113580317806   1164.166    130.253     1164.166    130.253 

113580326181   1163.779    129.196     1163.779    129.196 

113580334541   1163.435    132.771     1163.435    132.771 

113580342795   1163.185    130.885     1163.185    130.885 

113580351167   1161.655    133.055     1161.655    133.055 

113580359538   1162.865    132.708     1162.865    132.708 

113580367919   1163.149    131.223     1163.149    131.223 

113580376158   1167.221    130.081     1167.221    130.081 

113580384528   1165.524    129.522     1165.524    129.522 

113580392919   1165.412    128.977     1165.412    128.977 

113580401290   1168.712    128.438     1168.712    128.438 

113580409539   1168.44     128.482     1168.44     128.482 

113580417922   1172.449    128.917     1172.449    128.917 

113580426290   1176.338    130.507     1176.338    130.507 

113580434667   1178.372    132.302     1178.372    132.302 

113580442917   1179.341    137.106     1179.341    137.106 

113580451288   1179.609    140.121     1179.609    140.121 

113580459668   1178.789    144.581     1178.789    144.581 

113580468038   1178.517    146.155     1178.517    146.155 

113580476293   1179.196    148.703     1179.196    148.703 

113580484661   1179.363    144.603     1179.363    144.603 

113580493032   1179.067    147.96      1179.067    147.96  

113580501422   1179.723    149.771     1179.723    149.771 

113580509655   1178.634    146.03      1178.634    146.03  

113580518044   1173.908    140.371     1173.908    140.371 

