timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 98751199859
98751199859    841.364     553.849     841.364     553.849 

98751208255    841.459     553.795     841.459     553.795 

98751216610    842.307     554.549     842.307     554.549 

98751224862    842.875     555.04      842.875     555.04  

98751233229    843.112     556.556     843.112     556.556 

98751241616    843.292     557.101     843.292     557.101 

98751249994    845.061     557.158     845.061     557.158 

98751258236    845.078     556.416     845.078     556.416 

98751266604    847.279     556.421     847.279     556.421 

98751274987    849.329     555.509     849.329     555.509 

98751283357    850.484     555.121     850.484     555.121 

98751291621    852.483     555.113     852.483     555.113 

98751299983    851.254     554.963     851.254     554.963 

98751308361    851.376     553.942     851.376     553.942 

98751316743    853.135     553.807     853.135     553.807 

98751324992    852.523     552.227     852.523     552.227 

98751333347    852.828     552.21      852.828     552.21  

98751341747    850.864     552.211     850.864     552.211 

98751350111    849.906     552.383     849.906     552.383 

98751358358    850.395     553.01      850.395     553.01  

98751366735    848.425     553.328     848.425     553.328 

98751375111    845.854     552.834     845.854     552.834 

98751383491    846.608     552.554     846.608     552.554 

98751391739    838.389     557.056     838.389     557.056 

98751408490    818.08      630.778     818.08      630.778 

98751416850    815.127     742.161     815.127     742.161 

98751425117    788.364     767.19      788.364     767.19  

98751433481    799.983     858.418     799.983     858.418 

98751441863    795.444     893.608     795.444     893.608 

98751450220    790.41      916.131     790.41      916.131 

98751458478    795.669     949.132     795.669     949.132 

98751466862    796.42      970.575     796.42      970.575 

98751475238    800.062     978.719     800.062     978.719 

98751483610    791.614     980.19      791.614     980.19  

98751491868    786.962     988.256     786.962     988.256 

98751508620    787.673     994.037     787.673     994.037 

98751516991    789.044     996.66      789.044     996.66  

98751525243    788.611     998.709     788.611     998.709 

98751533597    787.935     1001.57     787.935     1001.57 

98751541986    786.699     1004.491    786.699     1004.491

98751550347    784.119     1007.276    784.119     1007.276

98751558613    783.681     1009.803    783.681     1009.803

98751566981    780.481     1012.572    780.481     1012.572

98751575349    780.324     1014.482    780.324     1014.482

98751583751    782.153     1014.478    782.153     1014.478

98751591993    782.265     1015.47     782.265     1015.47 

98751600346    783.446     1015.44     783.446     1015.44 

98751608749    783.122     1014.843    783.122     1014.843

98751617107    782.763     1015.871    782.763     1015.871

98751625359    782.013     1016.033    782.013     1016.033

98751633732    782.284     1016.347    782.284     1016.347

98751642108    782.072     1016.603    782.072     1016.603

98751650478    781.576     1016.175    781.576     1016.175

98751658730    781.929     1016.531    781.929     1016.531

98751667101    781.81      1016.889    781.81      1016.889

98751675471    780.999     1017.884    780.999     1017.884

98751683857    780.62      1018.059    780.62      1018.059

98751692114    779.115     1019.043    779.115     1019.043

98751700473    778.483     1019.527    778.483     1019.527

98751708863    778.337     1019.96     778.337     1019.96 

98751717223    778.041     1020.286    778.041     1020.286

98751725481    777.982     1020.166    777.982     1020.166

98751733847    778.928     1019.537    778.928     1019.537

98751742235    779.462     1020.155    779.462     1020.155

98751750596    779.205     1020.338    779.205     1020.338

98751758853    779.383     1019.331    779.383     1019.331

98751767228    779.92      1019.031    779.92      1019.031

98751775601    779.012     1019.68     779.012     1019.68 

98751783985    778.845     1020.007    778.845     1020.007

98751792230    777.953     1019.931    777.953     1019.931

98751800591    777.164     1019.339    777.164     1019.339

98751808986    777.806     1019.166    777.806     1019.166

98751817350    777.934     1019.146    777.934     1019.146

98751825614    777.321     1020.116    777.321     1020.116

98751833977    777.148     1020.5      777.148     1020.5  

98751842347    777.978     1019.333    777.978     1019.333

98751850735    777.806     1020.369    777.806     1020.369

98751858977    777.01      1020.347    777.01      1020.347

98751867345    777.038     1020.833    777.038     1020.833

98751875728    777.096     1020.966    777.096     1020.966

98751884103    777.127     1021.255    777.127     1021.255

98751892350    777.234     1021.214    777.234     1021.214

98751900727    775.967     1021.448    775.967     1021.448

98751909118    774.943     1021.537    774.943     1021.537

98751917490    774.738     1021.511    774.738     1021.511

98751925739    773.931     1021.472    773.931     1021.472

98751934102    772.857     1021.982    772.857     1021.982

98751942476    771.779     1022.595    771.779     1022.595

98751950848    771.807     1022.458    771.807     1022.458

98751959117    771.279     1022.741    771.279     1022.741

98751967479    770.716     1023.428    770.716     1023.428

98751975846    770.355     1023.561    770.355     1023.561

98751984226    770.469     1024.578    770.469     1024.578

98751992479    770.565     1025.037    770.565     1025.037

98752009240    770.402     1025.579    770.402     1025.579

98752017609    770.489     1024.864    770.489     1024.864

98752025856    771.04      1025.359    771.04      1025.359

98752034226    772.259     1025.03     772.259     1025.03 

98752042606    773.119     1025        773.119     1025    

98752050982    773.644     1024.643    773.644     1024.643

98752059232    774.448     1024.18     774.448     1024.18 

98752067599    775.266     1024.505    775.266     1024.505

98752075968    775.76      1023.586    775.76      1023.586

98752084355    776.39      1023.363    776.39      1023.363

98752092604    776.958     1022.803    776.958     1022.803

98752100982    776.866     1022.862    776.866     1022.862

98752109367    777.227     1023.816    777.227     1023.816

98752117732    776.693     1024.003    776.693     1024.003

98752125977    774.742     1024.42     774.742     1024.42 

98752134343    774.106     1025.261    774.106     1025.261

98752142728    773.023     1025.817    773.023     1025.817

98752151106    772.339     1027.099    772.339     1027.099

98752159348    770.761     1028.124    770.761     1028.124

98752167718    770.033     1023.401    770.033     1023.401

98752176104    775.785     901.059     775.785     901.059 

98752184482    801.272     805.281     801.272     805.281 

98752192732    825.055     736.544     825.055     736.544 

98752201101    840.022     630.501     840.022     630.501 

98752209484    848.333     553.833     848.333     553.833 

