timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 26906098411
26906098411    817.507     484.507     817.507     484.507 

26906106787    820.93      484.781     820.93      484.781 

26906115039    828.757     486.311     828.757     486.311 

26906123426    835.346     487.22      835.346     487.22  

26906131788    828.318     489.343     828.318     489.343 

26906140183    833.159     490.288     833.159     490.288 

26906148419    831.817     487.449     831.817     487.449 

26906156797    824.614     486.002     824.614     486.002 

26906165160    819.433     484.706     819.433     484.706 

26906173416    818.98      484.803     818.98      484.803 

26906181741    823.91      486.35      823.91      486.35  

26906190141    822.274     484.639     822.274     484.639 

26906198548    822.676     488.724     822.676     488.724 

26906206781    821.797     488.539     821.797     488.539 

26906215134    820.276     489.687     820.276     489.687 

26906223526    820.563     491.281     820.563     491.281 

26906231863    820.653     490.66      820.653     490.66  

26906240160    821.428     493.128     821.428     493.128 

26906248535    826.002     498.831     826.002     498.831 

26906256945    827.332     499.966     827.332     499.966 

26906265147    828.396     501.79      828.396     501.79  

26906273520    705.506     499.112     705.506     499.112 

26906281935    662.725     400.255     662.725     400.255 

26906290134    590.378     314.256     590.378     314.256 

26906298483    500.436     275.985     500.436     275.985 

26906306984    465.532     255.454     465.532     255.454 

26906315272    487.267     244.561     487.267     244.561 

26906323647    491.469     238.161     491.469     238.161 

26906331933    482.024     229.006     482.024     229.006 

26906340309    482.138     225.82      482.138     225.82  

26906348656    491.201     218.559     491.201     218.559 

26906357020    490.478     215.071     490.478     215.071 

26906365267    485.969     211.811     485.969     211.811 

26906373648    488.394     199.18      488.394     199.18  

26906381995    487.97      201.754     487.97      201.754 

26906390403    494.715     195.72      494.715     195.72  

26906398648    485.794     191.309     485.794     191.309 

26906407019    489.237     192.911     489.237     192.911 

26906415377    489.132     193.556     489.132     193.556 

26906423646    490.788     190.464     490.788     190.464 

26906440409    477.986     169.396     477.986     169.396 

26906448782    478.45      160.021     478.45      160.021 

26906457015    469.128     157.826     469.128     157.826 

26906465399    475.297     153.331     475.297     153.331 

26906473786    465.097     139.178     465.097     139.178 

26906482158    464.551     140.568     464.551     140.568 

26906490401    467.175     140.056     467.175     140.056 

26906498769    465.988     144.311     465.988     144.311 

26906507159    463.424     139.271     463.424     139.271 

26906515513    468.687     131.027     468.687     131.027 

26906523751    459.483     131.401     459.483     131.401 

26906540561    461.91      123.413     461.91      123.413 

26906548795    466.992     114.658     466.992     114.658 

26906557158    461.622     120.48      461.622     120.48  

26906565515    469.271     125.21      469.271     125.21  

26906573912    483.728     122.733     483.728     122.733 

26906582118    493.778     119.846     493.778     119.846 

26906590513    481.532     113.14      481.532     113.14  

26906598919    479.974     106.216     479.974     106.216 

26906607149    464.612     100.959     464.612     100.959 

26906615521    470.665     93.031      470.665     93.031  

26906623861    473.737     92.765      473.737     92.765  

26906632144    481.346     94.325      481.346     94.325  

26906640541    475.24      94.529      475.24      94.529  

26906648938    485.158     95.717      485.158     95.717  

26906657285    492.902     100.376     492.902     100.376 

26906665641    486.238     99.839      486.238     99.839  

26906673906    476.523     92.87       476.523     92.87   

26906682270    467.09      92.597      467.09      92.597  

26906690650    471.71      91.269      471.71      91.269  

26906699017    466.716     95.396      466.716     95.396  

26906707267    467.418     95.635      467.418     95.635  

26906715636    466.838     95.085      466.838     95.085  

26906723991    464.068     94.433      464.068     94.433  

26906732425    463.159     95.573      463.159     95.573  

26906740669    463.991     93.24       463.991     93.24   

26906748999    467.791     92.607      467.791     92.607  

26906757418    463.164     90.67       463.164     90.67   

26906765702    462.757     92.034      462.757     92.034  

26906774063    462.939     92.18       462.939     92.18   

26906782397    459.937     92.257      459.937     92.257  

26906790753    463.25      85.288      463.25      85.288  

26906799010    465.146     72.383      465.146     72.383  

26906807388    471.783     83.928      471.783     83.928  

26906815768    474.399     81.868      474.399     81.868  

26906824138    471.349     85.169      471.349     85.169  

26906832456    469.243     89.088      469.243     89.088  

26906840775    472.82      88.594      472.82      88.594  

26906849147    467.286     91.866      467.286     91.866  

26906857549    464.976     92.159      464.976     92.159  

26906865838    470.253     88.429      470.253     88.429  

26906874147    467.814     85.693      467.814     85.693  

26906882547    466.736     84.526      466.736     84.526  

26906890786    466.29      85.856      466.29      85.856  

26906899158    464.358     81.602      464.358     81.602  

26906907529    456.222     83.063      456.222     83.063  

26906915918    457.105     76.676      457.105     76.676  

26906924159    460.695     59.401      460.695     59.401  

26906932535    465.903     52.439      465.903     52.439  

26906949282    464.135     43.678      464.135     43.678  

26906957546    465.852     30.541      465.852     30.541  

26906965923    474.253     47.368      474.253     47.368  

26906974259    479.143     57.378      479.143     57.378  

26906982531    483.373     69.88       483.373     69.88   

26906990898    486.537     74.185      486.537     74.185  

26906999263    489.893     84.68       489.893     84.68   

26907007677    497.005     88.197      497.005     88.197  

26907015870    499.777     97.491      499.777     97.491  

26907024301    505.124     102.257     505.124     102.257 

26907032703    509.696     108.64      509.696     108.64  

