Direction,Sample,Sep,Mouse Speed,Eye Speed,Mouse Angle,Eye Angle,Mouse I-Angle,Eye I-Angle,Mouse Region,Eye Region
1,0,0,0.0,207.58513102651813,0.0,1.1835681150821369,0.0,0.0,0,0
1,0,0,0.0,1847.158257439086,0.0,2.8249766697303933,0.0,0.0,0,0
1,0,0,1152.2905217102932,281.0601358853181,0.2037389228787564,2.4423313455528866,0.0038946418761423647,0.0,0,0
1,0,0,2469.7993212674287,2125.5118807682197,0.2923459459966726,2.113982843205449,0.0,0.00844597891374917,0,0
1,0,0,5984.958588421079,779.1723886464807,0.4280362783954473,1.9696261725267656,0.0,0.0030447182770348587,0,0
1,0,0,4160.220003816135,203.90217797213543,0.3987490850762199,1.8817322471132136,0.0,0.0005911990338651554,0,0
1,0,0,4343.937204008047,1119.4549705653392,0.4835536095236208,2.1120326244407748,0.0,0.004547233667832448,0,2
1,0,0,5285.809768374653,140.2490817918052,0.6252570167136049,2.0184237552802697,0.0,4.2611962654900376e-05,0,2
1,0,0,2784.953908474284,246.3032186825987,0.519090592399778,2.0005485879069407,0.0,0.0007293482571855693,0,1
1,0,0,3937.8270415684333,256.9921444405383,0.3688590779099568,2.071706399654288,0.0,0.0006515819567241769,0,1
1,0,0,1014.664434153903,370.2430197391884,0.39799708979306175,2.0791031617483737,0.0,0.001399385166497725,0,1
1,0,0,240.96260728154408,297.1835118042551,1.2135522347821033,1.916078565905604,0.0,0.0011758530196261904,0,1
1,0,0,1023.1015389988628,413.19885302242164,1.868227379818404,1.893068053129723,0.0,0.001299047288397532,0,1
1,0,0,963.3160291545686,353.753474473236,1.651398610309328,1.793015966121721,0.0008359743976453729,0.0,0,1
1,0,0,1139.4090994912012,393.4632369829843,1.197454517464842,1.827878571080128,0.0,0.002231407663280168,0,1
1,0,0,1786.1740006352306,151.96160895416097,1.2691379240642449,1.877484763119762,0.0,0.000678290376362212,0,1
1,0,0,2224.59213024103,94.11154659181022,1.2406468254557217,1.9857500318562955,0.0,6.608583936171616e-05,0,1
1,0,0,2657.2886856581604,351.7855985041227,1.1698624774845767,1.8621853425952357,0.0,0.001215557402641249,0,1
1,0,0,1902.1097951606,0.0,0.992129947588224,2.0410858754420924,0.0,0.0,0,1
1,0,0,660.7125348778554,569.1236119122046,0.9708360245617184,2.115663266564926,0.0,0.0011748518301478632,0,1
1,0,0,364.22601217343987,325.3057163010684,0.9789018215735252,2.3435724454973617,0.0,0.006227672212268851,0,1
1,0,0,468.76948504198464,329.56232170632296,1.5295358123306872,1.8850500159169936,0.0,0.0006035906318409434,0,1
1,0,0,528.9559969163299,237.6158059590317,1.3096422659868654,1.76907433560941,0.0,0.0012488869000435345,0,1
1,0,0,912.9009538168308,359.4619623383312,1.5723021055349211,1.7389698002876461,0.0,0.0030924044764295837,0,1
1,0,0,499.8929529985277,164.59637103687484,1.8309477933566765,1.5528863628109013,0.0,0.0026648160108982827,0,1
1,0,0,73.85115300112624,249.95933145704652,1.9835918514421909,2.402951529542168,0.0,0.004863292242271103,0,1
1,0,0,502.5812462133713,509.55487297550206,1.945783071195588,1.9783054440419965,0.0,0.000732753513236057,0,1
1,0,0,262.2675518190132,369.4066755052205,1.5937119079956137,1.3710054077059224,0.0,0.0021578935500327304,0,1
1,0,0,118.8071759534276,372.1647715824744,1.3824940530733003,2.248408839973409,0.0009726242678633176,0.0,0,1
1,0,0,0.0,404.8616883741555,0.0,2.0559267835367088,0.0,0.0,0,0
1,0,0,0.0,295.9254137858553,0.0,1.3988589011069383,0.0,0.0,0,0
1,1,0,0.0,1268.088574309926,0.0,2.74691755422156,0.0,0.0,0,0
1,1,0,960.4994597190539,642.7091963337298,0.171380187630867,2.160085294451716,0.009949196354437192,0.0,0,0
1,1,0,2952.465308532625,529.9039306420996,0.2759123104748021,2.075366598208747,0.0,0.0011934561531040323,0,0
1,1,0,2661.3401024568147,377.9096615689756,0.17178655927029068,2.215934746900877,0.0,0.0026443059545178484,0,0
1,1,0,5830.0426066095315,252.34707906747408,0.3019379309661906,2.182203720816437,0.0,0.0007501635590965128,0,0
1,1,0,3429.093993309944,2826.102639731847,0.19819301654692095,2.184711976176296,0.0,0.010736103753108236,0,2
1,1,0,4881.99087221106,591.9555850322315,0.3072089994988061,2.105865290998882,0.0,0.0023231452033532353,0,2
1,1,0,2551.8272451268176,252.39756394164826,0.4463840316380456,1.9240778725132632,0.0,0.00026230742129047216,0,1
1,1,0,3485.0995261343205,328.88367362502004,0.4345782244021416,2.137129732577924,0.0,0.001376922485683644,0,1
1,1,0,976.9349460858065,226.28409258064812,0.5048260368646215,2.040526980159989,0.0,0.00039048862684950517,0,1
1,1,0,543.5302129395088,234.24670740991917,1.1835806486388851,2.3214475554647884,0.0,0.005272724107294522,0,1
1,1,0,659.2053569976216,390.14785253820406,0.747317052151764,2.120439953455349,0.00844624214917262,0.0,0,1
1,1,0,1178.184006659916,209.88407455272647,0.7358232829944459,1.900320626594856,0.0,1.9098704034532776e-05,0,1
1,1,0,1131.4872884304455,121.14462594724398,0.8293417529657899,1.7974424450115345,0.0,0.000960343294975016,0,1
1,1,0,1551.0021476463846,487.3971700874502,0.7885797229453632,2.071643492566308,0.0,0.002246680225860761,0,1
1,1,0,812.5602273336052,297.32534213902875,0.9624709763460808,2.191720408271886,0.0,0.002391515817388829,0,1
1,1,0,317.01373065720907,136.26990751251662,0.6494885481487082,2.247794908675588,0.0,0.0016976759405015831,0,1
1,1,0,197.87482438609337,272.53532145565475,1.6953227462564031,1.9339219389822755,0.0015252746782121215,0.0,0,1
1,1,0,276.14773904038657,238.67551909749847,2.2371482422533067,1.8364502536321083,0.0,0.0007806445797045883,0,1
1,1,0,118.49745230477542,212.567807541685,1.7093947955917288,0.8643323814103616,0.0,0.002745532944072778,0,1
1,1,0,0.0,131.83979059136806,0.0,1.4251486798251995,0.0,0.0,0,0
1,3,0,0.0,145.35310556286078,0.0,1.3718870953094395,0.0,0.0,0,0
1,3,0,1053.8690216568964,567.7371866870334,0.2553395017053392,2.2510448596430925,0.0,0.00210710720844048,0,0
1,3,0,1555.5580228304004,3836.133001598701,0.34463664810993744,2.2792655604019654,0.012001439642521,0.0,0,0
1,3,0,3010.184532018769,2367.429249426476,0.2390075467635954,2.1494117281356067,0.0,0.005631194848067778,0,0
1,3,0,1635.020546260254,1614.2852915697351,0.2689345096236243,2.1574501798039782,0.0,0.006563841402871601,0,0
1,3,0,3673.3920305555266,311.81853808047873,0.1379006647574499,2.0796364902123035,0.0,8.784972294833823e-05,0,0
1,3,0,2180.5752003771804,519.0149681505306,0.12272679373787508,2.1386359038885576,0.0,0.001742697321905355,0,0
1,3,0,2152.16891236561,358.0489766506824,0.12828165917426715,1.9689979055934037,0.0,0.0016873276677671428,0,2
1,3,0,2559.681101224938,112.90970569180948,0.2302243129902541,2.148565059943127,0.0,0.001237388668414308,0,2
1,3,0,1504.3855724291973,407.83297803477166,0.14311697049146693,2.1434734124617068,0.0,0.0013501522386934358,0,2
1,3,0,2613.805114992282,38.607543923679216,0.27661921430995196,2.106468021597797,0.0,0.00018142196929295357,0,1
1,3,0,1671.4426706648692,163.12841407589562,0.2367517252791056,1.9609467336788082,0.0,0.0004924370945578862,0,1
1,3,0,3061.069433883018,1831.202590725552,0.4616336814473936,2.157731140333408,0.015095696294092771,0.0,0,1
1,3,0,981.7340291448855,856.8650410049597,0.4691581458437553,1.9162679984930495,0.0,0.002581171370918769,0,1
1,3,0,871.9456205126311,271.7197412519353,0.4019328683028993,2.1834941253327163,0.0,0.002921950788547445,0,1
1,3,0,475.13838405435587,381.94018400949005,0.3987901479034129,2.2716812149412084,0.011840123844229469,0.0,0,1
1,3,0,666.7017707280853,305.13172174049475,0.4671507569606234,2.1524603752701785,0.0,0.003299414318284842,0,1
1,3,0,790.5575634365257,229.96052776519485,0.6381002971507224,1.8390083308805412,0.0,0.0009652991299391608,0,1
1,3,0,267.4812405255006,293.58456967944034,0.7981931138007796,1.550535423085628,0.0,0.003148256646127728,0,1
1,3,0,188.922284242164,281.8522000784826,0.9358899247850994,1.169704807537719,0.006756899422936485,0.0,0,1
1,3,0,401.1713404502286,203.76080790921688,1.985277103949657,1.4947699801683207,0.002887978523946718,0.0,0,1
1,3,0,164.40492586962847,248.7146774903956,1.9108894350184973,2.4659188176517346,0.0,0.006141674724340537,0,1
1,3,0,0.0,141.26003748065878,0.0,1.977976506984905,0.0,0.0,0,0
1,3,0,0.0,152.71250997521832,0.0,0.981910964427938,0.0,0.0,0,0
1,3,0,0.0,180.09756624196427,0.0,1.6166775283930253,0.0,0.0,0,0
1,4,0,1022.2251430432902,128.3771352600233,0.4112777845184693,1.2542908702206652,0.003164096686921625,0.0,0,0
1,4,0,1049.3037756526396,216.367633629696,0.4082512142347976,2.276711749599364,0.0,0.0008484675718081425,0,0
1,4,0,2860.0966655594952,6126.881248161154,0.35313751937700705,2.3085011925191106,0.0,0.018557186764712026,0,0
1,4,0,1878.5645476958045,4781.7187444033425,0.26024600827420424,2.2264717725184044,0.0,0.01575228722196937,0,0
1,4,0,4002.033501343056,2405.4011370949993,0.19238949979019995,2.2187184110478326,0.017118883419674737,0.0,0,0
1,4,0,2521.8082995008567,2223.671052192115,0.23079209484766344,2.115879723015604,0.0,0.004505953739328168,0,0
1,4,0,2567.383699011268,528.9654824441857,0.2315723969298297,2.139029857886297,0.0,0.0019388088263156977,0,2
1,4,0,4966.724533749043,67.22041011563611,0.2707353095017641,2.0427880948670145,0.0,0.00012457028247800633,0,2
1,4,0,2302.546776466621,549.5078437718403,0.2948019607145589,2.0459113212059625,0.019553644333279982,0.0,0,1
1,4,0,3317.240854749778,442.167515475968,0.2580862987525792,2.047896710332473,0.0,0.0003384451318549145,0,1
1,4,0,1843.4027512974951,300.54903399285666,0.32444014755552564,2.0876242875826736,0.0,0.000527972796392431,0,1
1,4,0,1510.5473834973038,335.2667258777325,0.3459806559799572,2.1126235728174345,0.0,0.0011196137300285179,0,1
1,4,0,850.1324957973642,352.28096694470656,0.3486602884888609,2.1236695208202274,0.0,0.0008342725504754843,0,1
1,4,0,1089.2333613577973,3245.507924191248,0.8423885082170655,2.1689850726955675,0.0,0.020601115424069158,0,1
1,4,0,1273.4698417324598,382.52172840736733,0.7891469440221892,1.9751050736867413,0.0,0.0016251733001881599,0,1
1,4,0,656.351830365373,345.5324733339161,0.8019659597546497,1.7624219386106776,0.0,0.0012978041418304689,0,1
1,4,0,339.70274382589315,231.3760912933991,1.3104334538668752,1.3976367108678232,0.0,0.0005134010083270491,0,1
1,4,0,0.0,273.34071849851443,1.5356166721009703,2.3545444637628985,0.0,0.0018892462186406755,0,0
1,4,0,325.10830061340215,245.72315121844898,2.0442187851707727,1.6563280084990502,0.00364388907631456,0.0,0,1
1,4,0,0.0,255.30961018089582,0.0,1.6505699560571685,0.0,0.0,0,0
1,4,0,0.0,173.3490156090889,0.0,2.0226363939736367,0.0,0.0,0,0
1,7,0,1112.0304021078368,115.06667760055376,0.921587924862092,2.2370897971595176,0.0017243251957251124,0.0,0,0
1,7,0,1815.8865601025234,177.84967965391792,0.6908392551613233,2.1153618290538323,0.0,0.0006361010866591478,0,0
1,7,0,2281.9566935266503,287.2371217940625,0.5070021043050349,2.123306993568029,0.0,0.0012713608431447411,0,0
1,7,0,2399.197058076364,9499.835777819404,0.2984954075061518,2.2828141906558748,0.0,0.02390605642983414,0,0
1,7,0,3166.11843809958,4399.011089126801,0.17555929719494132,2.1940903848482822,0.0,0.012004472514698541,0,0
1,7,0,5645.558945990071,886.6485798950537,0.3508882766512281,2.1293854812182134,0.0,0.001880514683845757,0,2
1,7,0,3151.100165965769,1072.7232030080193,0.20124015726389052,2.132147424793289,0.0,0.0019222982426279837,0,2
1,7,0,5362.293423033202,413.32664471775627,0.3213226454205058,2.136536491140584,0.0,0.0010929526060738089,0,1
1,7,0,1947.2227196324013,253.14930106597177,0.16189345837805771,1.9596342095852224,0.0,0.0007836969086538147,0,1
1,7,0,1949.1170600780758,293.3803461785138,0.2345991087256528,2.1861499485938483,0.0,0.0020290034791560553,0,1
1,7,0,531.0669943224445,1669.4152055570844,0.4021441531250642,2.051251487392153,0.0,0.01480297610843388,0,1
1,7,0,330.99319218894885,277.9819194075243,0.9563169016442252,2.104968632852432,0.0071494146657021685,0.0,0,1
