timeStamp      GazeRX  GazeRY  GazeLX  GazeLY  

start time: 62146921922
62146921922    832.188     513.382     832.188     513.382 

62146930156    830.933     512.924     830.933     512.924 

62146938519    829.582     513.266     829.582     513.266 

62146946887    830.027     513.786     830.027     513.786 

62146955280    830.201     515.61      830.201     515.61  

62146963526    832.166     517.386     832.166     517.386 

62146971886    832.995     517.973     832.995     517.973 

62146980277    833.792     519.411     833.792     519.411 

62146988640    835.046     520.829     835.046     520.829 

62146996901    835.495     522.462     835.495     522.462 

62147005277    836.26      521.699     836.26      521.699 

62147013644    836.872     522.789     836.872     522.789 

62147022028    837.39      523.744     837.39      523.744 

62147030268    838.567     524.649     838.567     524.649 

62147038649    839.142     524.46      839.142     524.46  

62147047018    839.095     524.646     839.095     524.646 

62147055399    838.564     526.3       838.564     526.3   

62147063641    837.41      526.949     837.41      526.949 

62147072016    837.532     527.338     837.532     527.338 

62147080389    838.447     529.482     838.447     529.482 

62147088775    838.777     530.273     838.777     530.273 

62147097011    839.72      532.548     839.72      532.548 

62147105383    839.783     533.281     839.783     533.281 

62147113777    841.759     533.97      841.759     533.97  

62147122156    924.989     541.409     924.989     541.409 

62147130401    1039.548    538.803     1039.548    538.803 

62147138786    1168.495    537.294     1168.495    537.294 

62147147136    1267.744    535.035     1267.744    535.035 

62147155555    1327.722    535.424     1327.722    535.424 

62147163778    1354.736    533.363     1354.736    533.363 

62147172142    1361.022    532.067     1361.022    532.067 

62147180522    1357.18     530.433     1357.18     530.433 

62147188890    1354.905    527.507     1354.905    527.507 

62147197150    1349.582    528.817     1349.582    528.817 

62147205527    1349.433    529.969     1349.433    529.969 

62147213888    1350.724    527.375     1350.724    527.375 

62147222285    1350.424    526.659     1350.424    526.659 

62147230525    1351.218    525.59      1351.218    525.59  

62147238890    1348.675    524.158     1348.675    524.158 

62147247269    1350.536    522.985     1350.536    522.985 

62147255645    1348.254    521.506     1348.254    521.506 

62147263903    1346.849    520.506     1346.849    520.506 

62147272266    1346.026    518.926     1346.026    518.926 

62147280647    1345.427    517.488     1345.427    517.488 

62147289014    1345.721    515.851     1345.721    515.851 

62147297262    1346.191    514.04      1346.191    514.04  

62147305649    1344.997    512.4       1344.997    512.4   

62147314027    1343.604    510.401     1343.604    510.401 

62147322386    1342.481    509.105     1342.481    509.105 

62147330651    1342.746    509.3       1342.746    509.3   

62147339016    1342.31     508.787     1342.31     508.787 

62147347382    1342.385    508.88      1342.385    508.88  

62147355773    1341.689    508.286     1341.689    508.286 

62147364018    1341.907    508.613     1341.907    508.613 

62147372388    1341.747    508.066     1341.747    508.066 

62147380767    1342.137    508.23      1342.137    508.23  

62147389146    1342.761    508.035     1342.761    508.035 

62147397393    1343.344    507.281     1343.344    507.281 

62147405771    1344.446    508.314     1344.446    508.314 

62147414146    1345.676    508.609     1345.676    508.609 

62147422528    1347.235    507.35      1347.235    507.35  

62147430772    1348.759    506.595     1348.759    506.595 

62147439129    1349.639    505.74      1349.639    505.74  

62147447522    1352.162    504.938     1352.162    504.938 

62147455891    1352.291    504.842     1352.291    504.842 

62147464143    1353.389    507.057     1353.389    507.057 

62147472516    1352.868    506.809     1352.868    506.809 

62147480887    1352.667    507.224     1352.667    507.224 

62147489272    1352.746    510.358     1352.746    510.358 

62147497511    1353.941    511.709     1353.941    511.709 

62147505889    1351.836    513.848     1351.836    513.848 

62147514260    1350.828    515.576     1350.828    515.576 

62147522649    1350.546    515.861     1350.546    515.861 

62147530910    1348.649    516.094     1348.649    516.094 

62147539257    1347.729    517.049     1347.729    517.049 

62147547649    1346.827    517.513     1346.827    517.513 

62147556021    1345.674    515.797     1345.674    515.797 

62147564269    1344.57     516.596     1344.57     516.596 

62147572643    1345.504    517.394     1345.504    517.394 

62147581028    1344.972    517.734     1344.972    517.734 

62147589388    1345.695    518.556     1345.695    518.556 

62147597638    1347.427    518.602     1347.427    518.602 

62147606012    1350.071    518.518     1350.071    518.518 

62147614389    1348.291    516.766     1348.291    516.766 

62147622798    1350.213    517.02      1350.213    517.02  

62147631030    1348.284    517.902     1348.284    517.902 

62147639383    1348.752    518.97      1348.752    518.97  

62147647775    1349.193    517.999     1349.193    517.999 

62147656134    1350.695    516.606     1350.695    516.606 

62147664398    1349.883    515.338     1349.883    515.338 

62147672764    1349.626    511.917     1349.626    511.917 

62147681142    1347.812    509.146     1347.812    509.146 

62147689505    1344.849    507.415     1344.849    507.415 

62147697769    1342.796    507.821     1342.796    507.821 

62147706138    1341.556    508.899     1341.556    508.899 

62147722912    1340.757    507.291     1340.757    507.291 

62147731154    1339.501    507.561     1339.501    507.561 

62147739504    1339.193    509.042     1339.193    509.042 

62147747889    1338.864    511.06      1338.864    511.06  

62147756273    1339.066    512.602     1339.066    512.602 

62147764514    1339.981    514.012     1339.981    514.012 

62147772887    1340.78     516.186     1340.78     516.186 

62147781272    1341.369    517.993     1341.369    517.993 

62147789636    1341.7      519.263     1341.7      519.263 

62147797898    1341.047    519.532     1341.047    519.532 

62147806254    1340.249    521.446     1340.249    521.446 

62147823024    1340.095    523.362     1340.095    523.362 

62147831259    1338.425    523.435     1338.425    523.435 

62147839628    1339.999    523.508     1339.999    523.508 

62147848030    1339.054    522.286     1339.054    522.286 

62147856385    1338.505    521.826     1338.505    521.826 

62147864641    1336.54     519.449     1336.54     519.449 

62147873015    1336.334    518.609     1336.334    518.609 

62147881379    1336.414    518.099     1336.414    518.099 

62147889768    1336.636    518.024     1336.636    518.024 

62147898016    1335.712    517.37      1335.712    517.37  

62147906385    1335.728    516.079     1335.728    516.079 

62147923148    1335.526    515.763     1335.526    515.763 

62147931408    1334.603    514.662     1334.603    514.662 

62147939759    1335.853    514.266     1335.853    514.266 

62147948145    1334.684    513.629     1334.684    513.629 

62147956513    1337.436    514.574     1337.436    514.574 

62147964766    1337.356    515.05      1337.356    515.05  

62147973131    1339.525    513.904     1339.525    513.904 

62147981517    1343.362    512.709     1343.362    512.709 

62147989889    1344.417    513.38      1344.417    513.38  

62147998151    1344.933    514.191     1344.933    514.191 

62148006508    1345.543    514.82      1345.543    514.82  

62148014894    1346.901    516.072     1346.901    516.072 

62148023273    1354.056    516.918     1354.056    516.918 

62148031522    1375.569    518.371     1375.569    518.371 

62148039872    1367.234    517.804     1367.234    517.804 

62148048269    1357.552    518.195     1357.552    518.195 

62148056625    1356.466    518.965     1356.466    518.965 

62148064900    1357.888    519.127     1357.888    519.127 

62148073251    1359.218    519.128     1359.218    519.128 

62148081633    1359.627    518.123     1359.627    518.123 

62148090018    1360.556    517.368     1360.556    517.368 

62148098263    1390.529    515.357     1390.529    515.357 

62148106628    1416.455    514.437     1416.455    514.437 

62148115026    1466.62     517.77      1466.62     517.77  

62148123392    1441.285    520.256     1441.285    520.256 

62148131649    1468.213    521.914     1468.213    521.914 

62148140013    1467.787    518.066     1467.787    518.066 

62148148397    1403.23     515.686     1403.23     515.686 

62148156759    1359.156    517         1359.156    517     

62148165012    1358.575    518.908     1358.575    518.908 

62148173377    1357.243    518.878     1357.243    518.878 

62148181762    1348.859    518.796     1348.859    518.796 

62148190135    1346.641    522.505     1346.641    522.505 

62148198400    1344.086    522.929     1344.086    522.929 

62148206757    1344.36     521.703     1344.36     521.703 

62148215139    1346.267    520.576     1346.267    520.576 

62148223535    1422.023    526.372     1422.023    526.372 

62148231764    1379.208    786.487     1379.208    786.487 

62148240124    0           0           0           0       

62148248524    0           0           0           0       

62148256883    0           0           0           0       

62148265131    0           0           0           0       

62148273503    0           0           0           0       

62148281884    1184.305    919.419     1184.305    919.419 

62148290271    1174.75     550.917     1174.75     550.917 

62148298514    1354.169    492.614     1354.169    492.614 

62148306881    1414.197    554.978     1414.197    554.978 

62148315264    1363.007    538.085     1363.007    538.085 

