timeStamp      action  positionX     positionY     

start time: 16009090357

16009306487    move    841.00        540.00        

16009306603    move    842.00        540.00        

16009306899    move    842.00        542.00        

16009307077    move    844.00        542.00        

16009307281    move    844.00        543.00        

16009315123    move    845.00        545.00        

16009315523    move    845.00        546.00        

16009315609    move    847.00        546.00        

16009323411    move    847.00        548.00        

16009323505    move    848.00        548.00        

16009331623    move    848.00        549.00        

16009331905    move    850.00        551.00        

16009332207    move    850.00        552.00        

16009332303    move    851.00        552.00        

16009339944    move    851.00        554.00        

16009340278    move    853.00        555.00        

16009340543    move    853.00        557.00        

16009348266    move    854.00        557.00        

16009348322    move    854.00        558.00        

16009348768    move    856.00        558.00        

16009348823    move    856.00        560.00        

16009356607    move    856.00        561.00        

16009356698    move    857.00        561.00        

16009356772    move    857.00        563.00        

16009357102    move    859.00        564.00        

16009357283    move    859.00        566.00        

16009365020    move    860.00        566.00        

16009365207    move    860.00        567.00        

16009365432    move    862.00        569.00        

16009365716    move    862.00        570.00        

16009373205    move    863.00        570.00        

16009373301    move    863.00        572.00        

16009373509    move    865.00        573.00        

16009373806    move    865.00        575.00        

16009373913    move    866.00        575.00        

16009381642    move    866.00        576.00        

16009381730    move    868.00        576.00        

16009381827    move    868.00        578.00        

16009382033    move    869.00        579.00        

16009382235    move    871.00        581.00        

16009382427    move    871.00        582.00        

16009389982    move    872.00        582.00        

16009390086    move    872.00        584.00        

16009390173    move    874.00        585.00        

16009390397    move    875.00        587.00        

16009390591    move    877.00        588.00        

16009390683    move    878.00        590.00        

16009398328    move    880.00        591.00        

16009398372    move    880.00        593.00        

16009398568    move    881.00        593.00        

16009398672    move    883.00        594.00        

16009398772    move    884.00        596.00        

16009398968    move    886.00        597.00        

16009406735    move    887.00        599.00        

16009406834    move    889.00        599.00        

16009406933    move    890.00        600.00        

16009407031    move    890.00        602.00        

16009407130    move    892.00        602.00        

16009407231    move    893.00        603.00        

16009407338    move    895.00        605.00        

16009407426    move    896.00        606.00        

16009415090    move    898.00        606.00        

16009415188    move    899.00        608.00        

16009415272    move    901.00        609.00        

16009415384    move    902.00        609.00        

16009415484    move    904.00        611.00        

16009415593    move    905.00        612.00        

16009415686    move    907.00        614.00        

16009415782    move    908.00        614.00        

16009415881    move    910.00        615.00        

16009415986    move    913.00        617.00        

16009416212    move    914.00        618.00        

16009416305    move    916.00        618.00        

16009416422    move    917.00        620.00        

16009416495    move    919.00        621.00        

16009416580    move    920.00        621.00        

16009416683    move    922.00        623.00        

16009431681    move    923.00        624.00        

16009431780    move    926.00        626.00        

16009431967    move    931.00        629.00        

16009432080    move    932.00        629.00        

16009432182    move    934.00        630.00        

16009432276    move    935.00        632.00        

16009432378    move    938.00        633.00        

16009440095    move    941.00        636.00        

16009440132    move    944.00        636.00        

16009440245    move    946.00        638.00        

16009440343    move    949.00        639.00        

16009440449    move    950.00        641.00        

16009440550    move    952.00        642.00        

16009440647    move    955.00        644.00        

16009440863    move    940.00        635.00        

16009448281    move    956.00        645.00        

16009448377    move    959.00        647.00        

16009448578    move    961.00        648.00        

16009448675    move    964.00        650.00        

16009448760    move    965.00        651.00        

16009448859    move    967.00        653.00        

16009448956    move    970.00        654.00        

16009449064    move    971.00        656.00        

16009456758    move    974.00        657.00        

16009456860    move    976.00        659.00        

16009456957    move    979.00        660.00        

16009457045    move    980.00        662.00        

16009457157    move    983.00        663.00        

16009457256    move    985.00        665.00        

16009457357    move    986.00        666.00        

16009457456    move    989.00        668.00        

16009465094    move    992.00        669.00        

16009465180    move    994.00        671.00        

16009465293    move    997.00        672.00        

16009465392    move    998.00        674.00        

16009465493    move    1000.00       677.00        

16009465599    move    1001.00       677.00        

16009465691    move    1004.00       680.00        

16009473296    move    1006.00       681.00        

16009473399    move    1007.00       681.00        

16009473600    move    1009.00       683.00        

16009473697    move    1010.00       684.00        

16009473797    move    1012.00       686.00        

16009473898    move    1015.00       687.00        

16009473992    move    1016.00       689.00        

16009474093    move    1018.00       690.00        

16009481695    move    1019.00       692.00        

16009481795    move    1021.00       693.00        

16009481896    move    1021.00       695.00        

16009481986    move    1022.00       696.00        

16009482104    move    1024.00       698.00        

16009482200    move    1025.00       699.00        

16009482296    move    1027.00       701.00        

16009490032    move    1028.00       702.00        

16009490136    move    1030.00       704.00        

16009490231    move    1030.00       705.00        

16009490333    move    1031.00       707.00        

16009490436    move    1031.00       708.00        

16009490536    move    1033.00       708.00        

16009490633    move    1033.00       710.00        

16009490732    move    1033.00       711.00        

16009498326    move    1034.00       713.00        

16009498533    move    1034.00       714.00        

16009498733    move    1034.00       716.00        

16009498830    move    1034.00       717.00        

16009498930    move    1036.00       717.00        

16009499031    move    1036.00       719.00        

16009506665    move    1036.00       720.00        

16009506859    move    1036.00       722.00        

16009506960    move    1036.00       723.00        

16009507159    move    1036.00       725.00        

16009507280    move    1036.00       726.00        

16009507446    move    1036.00       728.00        

16009515104    move    1035.00       729.00        

16009515309    move    1035.00       731.00        

16009515404    move    1033.00       732.00        

16009515618    move    1033.00       734.00        

16009515714    move    1032.00       735.00        

16009523416    move    1030.00       737.00        

16009523514    move    1029.00       738.00        

16009523607    move    1029.00       740.00        

16009523712    move    1027.00       740.00        

16009523805    move    1027.00       741.00        

16009523915    move    1026.00       741.00        

16009524003    move    1024.00       743.00        

16009524126    move    1024.00       744.00        

16009524202    move    1023.00       744.00        

16009524314    move    1021.00       746.00        

16009531933    move    1018.00       749.00        

16009532020    move    1017.00       750.00        

16009532222    move    1014.00       752.00        

16009532840    move    1020.00       747.00        

16009540288    move    1012.00       753.00        

16009540381    move    1011.00       755.00        

16009540474    move    1009.00       755.00        

16009540576    move    1009.00       756.00        

16009540685    move    1008.00       758.00        

16009540772    move    1006.00       758.00        

16009540867    move    1005.00       759.00        

16009548560    move    1003.00       761.00        

16009548660    move    1002.00       762.00        

16009548759    move    1000.00       762.00        

16009548858    move    999.00        764.00        

16009548945    move    999.00        765.00        

16009549060    move    997.00        765.00        

16009549155    move    996.00        767.00        

16009549255    move    994.00        768.00        

16009556783    move    993.00        768.00        

16009556881    move    991.00        770.00        

16009556981    move    990.00        771.00        

16009557081    move    990.00        773.00        

16009557182    move    988.00        773.00        

16009557286    move    987.00        774.00        

16009557373    move    985.00        776.00        

16009557481    move    984.00        776.00        

16009565144    move    982.00        777.00        

16009565249    move    982.00        779.00        

16009565346    move    981.00        780.00        

16009565448    move    979.00        782.00        

16009565547    move    978.00        782.00        

16009565644    move    978.00        783.00        

16009565747    move    976.00        785.00        

16009573485    move    973.00        788.00        

16009573604    move    973.00        789.00        

16009573691    move    972.00        789.00        

16009573813    move    970.00        791.00        

16009573888    move    969.00        792.00        

16009574006    move    969.00        794.00        

16009574096    move    967.00        794.00        

16009574208    move    967.00        795.00        

16009574323    move    975.00        786.00        

16009581884    move    966.00        797.00        

16009581980    move    964.00        798.00        

16009582079    move    964.00        800.00        

16009582180    move    963.00        801.00        

16009582281    move    961.00        803.00        

16009582383    move    961.00        804.00        

16009582496    move    960.00        806.00        

16009582581    move    958.00        807.00        

16009590115    move    958.00        809.00        

16009590210    move    957.00        810.00        

16009590309    move    955.00        812.00        

16009590500    move    954.00        813.00        

16009590603    move    954.00        815.00        

16009590712    move    952.00        816.00        

16009598472    move    951.00        818.00        

16009598549    move    951.00        819.00        

16009598646    move    949.00        821.00        

16009598749    move    949.00        822.00        

16009598845    move    948.00        824.00        

16009598932    move    946.00        825.00        

16009599049    move    946.00        827.00        

16009599138    move    945.00        828.00        

16009599247    move    945.00        830.00        

16009606919    move    943.00        831.00        

16009607022    move    943.00        833.00        

16009607121    move    942.00        834.00        

16009607221    move    942.00        836.00        

16009607347    move    940.00        837.00        

16009607423    move    940.00        839.00        

16009607510    move    939.00        840.00        

16009615100    move    937.00        842.00        

16009615191    move    937.00        843.00        

16009615299    move    936.00        845.00        

16009615404    move    936.00        846.00        

16009615509    move    934.00        846.00        

16009615603    move    934.00        848.00        

16009615802    move    934.00        849.00        

16009623671    move    931.00        852.00        

16009623781    move    931.00        854.00        

16009623877    move    930.00        855.00        

16009623963    move    930.00        857.00        

16009624167    move    928.00        858.00        

16009624264    move    928.00        860.00        

16009624366    move    927.00        861.00        

16009624385    move    933.00        851.00        

16009624568    move    927.00        863.00        

16009624684    move    925.00        864.00        

16009624890    move    924.00        866.00        

16009625063    move    924.00        867.00        

16009640251    move    922.00        869.00        

16009640623    move    921.00        870.00        

16009640729    move    921.00        872.00        

16009640811    move    919.00        872.00        

16009640918    move    919.00        873.00        

16009648493    move    918.00        873.00        

16009648570    move    918.00        875.00        

16009648770    move    916.00        876.00        

16009648968    move    916.00        878.00        

16009649078    move    915.00        878.00        

16009649281    move    915.00        879.00        

16009656893    move    913.00        879.00        

16009656990    move    913.00        881.00        

16009657091    move    912.00        881.00        

16009657188    move    912.00        882.00        

16009657388    move    910.00        882.00        

16009657488    move    910.00        884.00        

16009657588    move    909.00        884.00        

16009665322    move    909.00        885.00        

16009665432    move    907.00        885.00        

16009665535    move    907.00        887.00        

16009665827    move    906.00        887.00        

16009665936    move    906.00        888.00        

16009673683    move    904.00        890.00        

16009673791    move    903.00        890.00        

16009674002    move    903.00        891.00        

16009674079    move    901.00        891.00        

16009674280    move    900.00        893.00        

16009674517    move    904.00        888.00        

16009682039    move    898.00        894.00        

16009682248    move    897.00        894.00        

16009682320    move    897.00        896.00        

16009682517    move    895.00        897.00        

16009690234    move    894.00        897.00        

16009690437    move    894.00        899.00        

16009690534    move    892.00        899.00        

16009690635    move    892.00        900.00        

16009690823    move    891.00        900.00        

16009691035    move    889.00        902.00        

16009698762    move    888.00        902.00        

16009698863    move    888.00        903.00        

16009698960    move    886.00        903.00        

16009699060    move    886.00        905.00        

16009699255    move    885.00        905.00        

16009699356    move    885.00        906.00        

16009707045    move    883.00        906.00        

16009707232    move    882.00        908.00        

16009707451    move    880.00        909.00        

16009707743    move    879.00        911.00        

16009715344    move    877.00        912.00        

16009715788    move    876.00        914.00        

16009715948    move    874.00        915.00        

16009723680    move    873.00        917.00        

16009723886    move    873.00        918.00        

16009723985    move    871.00        918.00        

16009724199    move    871.00        920.00        

16009724286    move    870.00        920.00        

16009724377    move    870.00        921.00        

16009732203    move    868.00        923.00        

16009732386    move    868.00        924.00        

16009732490    move    867.00        924.00        

16009732686    move    867.00        926.00        

16009740676    move    865.00        927.00        

16009740906    move    865.00        929.00        

16009741204    move    864.00        930.00        

16009741408    move    864.00        932.00        

16009749134    move    862.00        932.00        

16009749232    move    862.00        933.00        

16009749539    move    862.00        935.00        

16009749739    move    861.00        936.00        

16009757505    move    861.00        938.00        

16009757812    move    861.00        939.00        

16009758138    move    859.00        941.00        

16009765656    move    859.00        942.00        

16009765955    move    859.00        944.00        

16009766141    move    859.00        945.00        

16009774120    move    858.00        945.00        

16009774188    move    858.00        947.00        

16009774400    move    858.00        948.00        

16009774700    move    858.00        950.00        

16009782434    move    858.00        951.00        

16009782702    move    856.00        953.00        

16009782892    move    856.00        954.00        

16009790826    move    856.00        956.00        

16009791010    move    856.00        957.00        

16009791112    move    855.00        957.00        

16009791370    move    855.00        959.00        

16009791512    move    855.00        960.00        

16009799372    move    853.00        962.00        

16009799674    move    853.00        963.00        

16009799877    move    853.00        965.00        

16009807293    move    852.00        966.00        

16009807585    move    852.00        968.00        

16009807797    move    852.00        969.00        

16009815694    move    850.00        969.00        

16009815897    move    850.00        971.00        

16009816133    move    850.00        972.00        

16009816195    move    849.00        972.00        

16009816295    move    849.00        974.00        

16009824223    move    849.00        975.00        

16009824279    move    847.00        975.00        

16009824400    move    847.00        977.00        

16009824584    move    847.00        978.00        

16009824821    move    846.00        978.00        

16009824896    move    846.00        980.00        

16009825100    move    846.00        981.00        

16009825194    move    844.00        981.00        

16009825294    move    844.00        983.00        

16009832578    move    844.00        984.00        

